symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,HCT-116,HCT-15,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62
CYP4F24P,-1,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,-1,1,-1,0,0,0,-1,-1,-1,1,0
CYP4F29P,1,1,-1,0,0,0,1,0,0,-1,0,-1,0,-1,1,-1,-1,1,-1,0,1,1,1,2,-1,1,1,1,-1,-1,0,-1,1,1,0,0,1,0,1,-1
CYP4F30P,0,1,0,1,-1,0,-1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,-1,1,0,0,1,0,1,-1,1,-1,0,-1,0,0,-1,0,1,1
CYP4F35P,0,-1,-1,0,0,1,1,0,0,0,1,-1,0,-1,-1,0,0,1,-1,0,0,1,-1,1,1,1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1
CYP4V2,-1,-1,-1,0,-1,0,-2,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,0,-1,1,-1,-1,0,0,-1,0,-1,-1
CYP4X1,0,-1,-1,-1,1,0,-1,-1,0,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,1,0,1,1,0,1,0,1,-1,0,0,0,0,-1,1,1,0
CYP4Z1,0,-1,-1,-1,1,0,-1,-1,0,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,1,0,1,1,0,1,0,1,-1,0,0,0,0,-1,1,1,0
CYP4Z2P,0,-1,-1,-1,1,0,-1,-1,0,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,1,0,1,1,0,1,0,1,-1,0,0,0,0,-1,1,1,0
CYP7A1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,-1,-1,1,0,0,1,1,-1,-1,-1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
CYP7B1,1,1,0,0,1,1,1,0,0,1,2,1,0,0,1,0,-1,-1,1,0,0,0,1,1,1,-1,-1,0,1,1,1,1,0,0,0,0,1,0,2,1
CYP8B1,0,-1,-1,0,0,-1,-1,0,0,0,1,-1,1,0,0,-1,0,-1,-1,-1,0,0,-1,1,1,0,1,0,0,1,0,1,-1,0,0,1,1,0,-1,-1
CYP11A1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,0,0,-1,-1,0,0,-1,1,-1,-1
CYP11B1,1,1,1,-1,1,1,0,1,0,1,2,1,0,1,2,0,0,-1,2,-1,1,-1,2,2,1,-1,1,0,1,-1,0,1,0,0,0,-1,1,-1,0,0
CYP11B2,1,1,1,-1,1,1,0,1,0,1,2,1,0,1,2,0,0,-1,2,-1,1,-1,2,2,1,-1,1,0,1,-1,0,1,0,0,0,-1,1,-1,0,0
CYP17A1,0,1,0,1,0,0,0,1,0,0,-1,0,-1,0,0,-1,0,-1,0,1,1,1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-2,0,1,0,-1,-1
CYP19A1,0,0,1,0,-1,0,1,0,0,-1,-1,0,0,0,0,2,-1,-1,0,1,0,0,-1,-1,-1,1,0,0,1,0,-1,0,0,-1,0,0,0,1,1,0
CYP20A1,0,1,0,1,-1,0,-1,0,0,0,1,0,-1,0,1,0,0,0,0,1,1,0,0,-1,0,0,1,0,1,0,1,-1,0,-1,0,1,-1,0,1,1
CYP21A1P,0,-1,-1,-1,1,-1,0,-2,0,-1,1,-1,1,-1,1,1,1,1,0,-1,1,-1,1,1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,-1,-1
CYP21A2,0,-1,-1,-1,1,-1,0,-2,0,-1,1,-1,1,-1,1,1,1,1,0,-1,1,-1,1,1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,-1,-1
CYP24A1,0,1,0,0,1,1,0,0,0,1,1,1,0,2,1,2,1,0,2,1,1,1,1,1,1,0,1,0,1,1,2,1,0,1,1,1,1,-1,1,1
CYP26A1,0,-1,0,1,0,1,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,1,1,1,0,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,1,0,-1,-1
CYP26B1,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,1,-1,-1,0,1,1,1,0,0,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,1,1
CYP26C1,0,-1,0,1,0,1,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,1,1,1,0,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,1,0,-1,-1
CYP27A1,0,-1,0,1,-1,0,-1,-1,0,0,1,0,-1,0,1,-1,-1,-1,0,1,1,0,0,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,0
CYP27B1,-1,-1,0,1,-1,1,0,-1,0,0,-1,0,0,0,1,0,-1,-1,1,1,-1,1,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,1,-1,-1,0
CYP27C1,0,1,0,1,-1,0,-1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,-1,1,0,0,1,0,1,-1,1,-1,0,-1,0,0,-1,0,0,1
CYP39A1,1,-1,-1,0,1,-1,0,0,0,-1,1,-1,1,0,1,1,1,1,0,0,1,0,1,-1,0,0,1,0,1,0,0,-1,1,0,0,0,1,0,1,-1
CYP46A1,0,-1,0,-1,-1,-1,1,-1,0,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,1,0,-1,1,-1,2,0,-1,0,-1,0,0,0,0,-1,1,-1,-1,0
CYP51A1,1,1,1,2,0,1,1,0,0,1,1,1,1,0,0,2,0,-1,1,1,1,0,2,-1,1,1,1,1,-2,1,1,1,-1,1,1,1,-1,0,1,1
CYR61,1,-1,-1,0,1,-1,-1,0,0,1,1,0,0,0,0,-1,1,1,0,0,1,0,2,1,1,-1,1,0,1,0,1,-1,-1,1,0,0,-1,1,1,-1
CYREN,1,1,0,1,0,1,0,0,0,2,1,1,1,1,0,1,1,0,1,1,1,0,2,1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,1,1,1
CYS1,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,1,-1,-1,1,1,1,1,1,-1,-1,0,0,-1,0,1,0,1,1,-1,-1,0,0,-1,0,0,1
CYSLTR2,-1,-1,-1,0,0,1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-2,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,1,-1,-2,0,-1,-1,0,1,-1
CYSRT1,0,0,-1,-1,1,-1,0,-1,0,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,0,-1,-1,0,0,1,0,-1,1,1,-1,-1
CYSTM1,0,1,0,0,1,1,-1,0,0,0,-1,0,0,0,1,1,0,0,1,1,1,1,2,0,1,0,1,1,1,1,1,0,2,0,1,0,1,1,-1,-1
CYTH1,0,1,1,1,-1,1,0,1,0,1,-1,0,0,-1,1,-1,0,1,0,1,1,-1,1,-1,1,0,1,1,-1,1,0,2,0,-1,0,1,1,1,-1,0
CYTH2,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0
CYTH3,1,1,0,2,1,1,1,0,0,2,1,1,0,0,0,1,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,2,1,1
CYTH4,-1,-1,-1,-1,-1,-1,-1,-2,0,-1,1,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,-1,0,-1,-1,-1,-1,1
CYTIP,0,1,0,1,-1,0,-1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,-1,0,1,0,-1,-1,0,-1,0,1,-1,0,1,1
CYTL1,0,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,0,0,1,-1,-1,-1,1,-2,-1,0,-1,-1,0,-1,-1,0,1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1
CYTOR,0,1,1,1,-1,0,-1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,1,1
CYYR1,1,1,-1,0,0,0,1,0,0,-1,1,-1,1,-1,1,-1,0,1,-1,0,1,2,1,-1,0,1,0,1,0,0,0,-1,1,1,0,0,1,0,0,0
D2HGDH,0,-1,0,1,-1,0,-1,0,0,-1,1,-1,-1,0,-1,-2,-1,-1,0,1,1,-1,-1,-1,0,-1,1,0,1,-1,1,-1,0,-1,0,0,-1,0,-1,1
DAAM1,0,-1,0,0,-1,-1,1,0,0,0,-1,0,-1,0,0,1,1,1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,1
DAAM2,0,-1,-1,0,1,-1,0,-1,0,-1,1,-1,1,0,1,1,2,1,0,-1,2,-1,1,-1,0,-1,1,0,1,0,-1,-1,0,0,0,0,0,-1,0,-1
DAB1,0,0,-1,0,1,0,-1,0,0,0,1,1,0,0,-1,-1,-1,1,0,-1,1,0,1,1,1,1,1,0,1,0,1,-1,0,1,0,0,-1,1,1,1
DAB2,1,1,0,0,1,1,2,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,-1,0,2,0,1,1,1,1,1,-1,1
DAB2IP,0,0,-1,-1,1,-1,0,-1,0,-1,-1,0,0,0,1,-1,0,-1,-1,1,-1,-1,-1,1,0,1,0,0,1,-1,0,0,0,1,0,0,1,1,-1,-1
DACH1,-1,0,-1,0,0,0,-1,1,-2,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,0,1,-1,-1,1,0,1,0,1,-1,-1,2,-1
DACT1,0,-1,0,0,-1,-1,1,0,0,0,-1,0,-1,0,0,1,1,1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,1
DACT2,0,-1,-1,0,1,-1,-1,0,0,-1,-1,-1,1,0,-1,-1,1,0,0,-1,0,-1,1,-1,0,0,1,0,-2,0,0,-1,0,1,0,-1,-1,0,-1,-1
DACT3,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0
DAD1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,-1,0,0,-1,0,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,-1,-1,0
DAG1,0,-1,-1,-1,0,-1,-1,-1,0,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,-1,1,0,0,1,0,1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1
DAGLA,0,-1,0,0,-1,0,0,-1,0,0,1,0,0,0,1,-1,0,1,-1,-1,1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1
DAGLB,1,1,0,2,1,1,1,0,0,2,1,1,0,0,0,1,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,2,1,1
DALRD3,0,-1,-1,-1,0,-1,-1,-1,0,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,-1,1,0,0,1,0,1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1
DANCR,-1,-1,-1,0,-1,0,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,-1,0,-1,-1
DAND5,-1,0,-1,-1,-1,-1,-1,0,0,-1,0,0,0,-1,-1,1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0
DAO,-1,-1,0,1,-1,1,0,0,0,0,-1,0,0,1,1,1,0,-1,1,1,-1,0,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,0,2,0
DAOA,-1,0,-1,0,1,0,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,1,-1,0,-1,0,1,1,-1,-1,-1,0,1,-1,-1,1,-1,1,0,1,-1,-1,2,-1
DAOA-AS1,-1,0,-1,0,1,0,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,1,-1,0,-1,0,1,1,-1,-1,-1,0,1,-1,-1,1,-1,1,0,1,-1,-1,2,-1
DAP,1,1,0,0,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1,1,1,0,0,0,1,1,-1,1,1,0,-1,0,1,0,1,1,1,1,1,-1,1
DAP3,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,0,-1,0,1,0,1,1,-1,0
DAPK1,0,1,-1,0,1,-1,0,0,0,-1,-1,0,-1,0,1,2,0,0,0,1,0,-1,-1,1,0,-1,0,0,1,0,0,0,0,1,0,0,-1,1,-1,-1
DAPK2,-1,-1,1,0,-1,-1,0,-1,0,-1,-1,0,0,0,0,1,-1,-1,0,1,-1,0,-1,-1,-1,1,-1,0,1,-1,-1,0,0,-1,0,0,0,1,0,-1
DAPK3,-1,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0
DAPL1,0,1,0,1,-1,0,-1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,-1,0,0,-1,0,1,0,-1,-1,0,-1,0,1,-1,0,1,1
DAPP1,0,0,-1,0,-1,0,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1
DARS,0,1,0,1,-1,0,-1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,-1,0,1,-1,1,-1,0,-1,0,0,-1,0,1,1
DARS2,0,1,0,1,1,1,0,0,-2,1,0,1,1,0,0,1,0,1,0,1,1,0,1,-1,2,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1
DAW1,0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,0,1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,1,0,1,0,1,0,0,-1,0,0,-1,0,1,1
DAXX,0,-1,-1,0,1,-1,0,-1,0,-1,1,-1,1,-1,1,0,1,1,-1,-1,1,-1,1,1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,-1,-1
DAZAP1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0
DAZAP2,-1,-1,0,1,-1,1,0,-1,0,0,-1,0,0,0,1,1,-1,-1,1,1,1,0,0,-1,-1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,0,0
DAZL,0,-1,0,0,0,1,-1,-1,0,0,1,-1,1,0,0,1,0,-1,-1,-1,-1,0,0,2,1,0,1,0,-1,1,0,1,-1,1,0,0,1,-1,-1,-1
DBF4,1,1,0,1,0,1,1,0,-2,1,1,1,1,0,0,2,0,-1,1,1,1,0,2,1,1,1,1,1,-2,1,1,1,-1,1,1,1,-1,0,1,1
DBF4B,0,1,1,1,-1,0,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,1,2,1,1,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0
DBH,0,0,-1,-1,1,-1,0,-1,0,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,0,-1,1,0,-1,1,1,-1,-1
DBI,0,1,0,1,-1,0,-1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,-1,2,0,0,1,0,1,0,1,-1,0,-1,0,0,-1,0,0,1
DBIL5P,0,1,1,1,1,-1,0,-1,-2,-1,1,0,-1,0,0,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,0,-1,-1,0,-1,-1,0,1,-1,1,0,0
DBIL5P2,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,1,1,-1,0,1,1,1,0,0,-1,0,1,1,0,-1,0,1,1,0,-1,0,0,-1,0,1,1
DBN1,0,1,0,0,1,1,-1,0,0,0,-1,0,0,0,1,1,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,-1,0,0,1,0,0,1,-1,-1
DBNDD1,0,0,-1,1,-1,1,-1,1,0,0,1,0,0,0,-1,1,-1,1,-1,1,-1,-1,-1,1,0,-1,-1,1,-1,-1,-1,-1,0,-1,-2,-1,1,-1,-1,-1
DBNDD2,0,1,0,0,1,1,0,-1,0,1,1,1,0,1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,0,1,0,1,-2,1,1,-1,1,1
DBNL,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,-1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,0,1
DBP,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0
DBR1,0,-1,-1,0,0,1,1,0,0,1,1,-1,-1,0,0,0,-1,0,1,-1,1,1,1,1,-1,1,-1,0,1,1,1,1,0,1,0,0,1,0,0,2
DBT,1,-1,-1,0,1,0,-1,0,0,1,1,0,0,0,0,-1,1,1,0,-1,1,0,-1,2,1,-1,1,0,1,1,0,-1,0,1,0,0,-1,1,1,-1
DBX1,0,1,0,0,-1,-1,-1,-1,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,1,0,0,-1,0,1,1,0,-1,-1
DBX2,-1,-1,1,2,-1,1,1,0,0,0,-1,0,0,0,1,1,-1,-1,1,1,0,1,2,-1,1,1,0,0,1,0,-1,1,1,-1,0,1,1,0,1,1
DCAF1,0,-1,-1,-1,0,-1,-1,-1,0,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,0,-1,1,0,0,-1,0,-1,1,-1,1,-1,0,0,0,-1,-1,-1,-1
DCAF4,0,-1,0,0,-1,-1,1,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,-1,2,0,0,0,1,0,-1,0
DCAF4L1,0,0,-1,0,-1,1,0,0,0,0,-1,-1,0,0,-1,0,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,-1,0,-1,-1
DCAF4L2,1,1,1,0,1,1,1,2,0,1,2,1,0,1,2,2,1,-1,1,0,0,0,2,0,1,0,-1,0,1,1,1,1,1,0,0,0,1,0,2,1
DCAF5,0,-1,0,0,-1,-1,1,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,-1,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0
DCAF6,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,-1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1
DCAF7,0,1,1,1,-1,2,0,2,0,1,-1,0,0,0,1,1,0,-1,0,1,1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,0,1,1,1,1,1
DCAF8,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,-1,0,1,1,1,1,0,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,1,0
DCAF10,0,0,0,-1,2,-1,1,-1,0,0,-1,0,1,-1,1,-1,0,2,-1,-1,-1,1,-1,-1,-1,1,1,0,1,0,-1,-1,0,1,0,-1,-1,1,-1,-1
DCAF11,0,-1,-1,0,-1,-1,-1,0,0,1,-1,0,-1,0,0,-1,0,-1,1,1,-1,0,0,1,1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0
DCAF12,0,0,0,-1,1,-1,1,-1,0,0,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,1,0,1,0,-1,-1,2,1,0,-1,-1,1,-1,-1
DCAF13,1,1,0,0,1,1,1,2,0,1,2,1,0,2,1,2,1,1,1,0,0,-1,1,1,1,0,-1,0,1,1,1,1,0,0,-2,0,1,0,1,1
DCAF15,-1,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0
DCAF16,0,0,-1,0,-1,1,1,0,0,0,-1,-1,0,0,-1,0,0,-1,1,-1,0,0,-1,-1,1,-1,-1,0,-1,0,-1,0,0,-1,0,-1,-1,0,-1,-1
DCAF17,0,1,0,1,-1,0,-1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,-1,0,0,-1,0,1,0,1,-1,0,-1,0,1,-1,0,1,1
DCAKD,0,1,1,1,-1,0,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,1,2,1,1,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0
DCANP1,0,1,0,0,1,1,-1,-1,0,0,-1,0,0,0,0,1,0,0,1,1,1,1,1,0,-1,0,-1,1,1,1,0,0,0,0,1,0,0,1,-1,-1
DCBLD1,0,-1,-1,0,1,-1,-1,0,0,-1,-1,-1,0,0,0,-1,-1,1,-1,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1
DCBLD2,0,0,0,0,0,1,-1,1,0,0,1,-1,-1,0,0,0,0,0,1,0,0,1,1,-1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,-1
DCC,-1,-1,-1,0,0,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,1,-1,0,-1,0,-1,-1,0,-1,0,-2,-1,-1,0,-1
DCD,-1,-1,0,1,-1,1,0,-1,0,0,-1,0,0,0,1,-1,-1,-1,1,1,-1,0,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0
DCDC1,0,1,1,0,-1,0,-1,0,0,-2,-1,-1,0,0,1,-1,0,2,-1,-1,1,1,-1,-1,1,-1,2,-1,0,0,-1,0,1,-1,0,1,1,1,-1,0
DCDC2,1,-1,-1,0,1,-1,1,0,0,-1,1,-1,1,-1,1,1,1,1,-1,0,2,0,2,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,-1
DCDC2B,0,-1,-1,-1,1,-1,-1,-1,0,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0
DCDC5,0,1,1,0,-1,0,1,0,0,-2,-1,-1,0,0,1,-1,0,2,-1,-1,1,1,-1,-1,1,-1,2,-1,0,0,-1,0,1,-1,0,1,1,1,-1,0
DCHS1,0,1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,-1,0,1,0,0,-1,0,1,-1,0,-1,-1
DCHS2,-1,0,-1,0,-1,0,-2,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1
DCK,-1,-1,-1,0,-1,0,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1
DCLK1,-1,-1,-1,0,1,1,-1,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-2,0,-1,-1,0,2,-1
DCLK2,-1,0,-1,0,-1,0,-2,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1
DCLK3,0,-1,0,0,0,-1,-1,0,0,0,1,-1,1,0,0,-1,0,-1,-1,-1,0,0,0,1,1,0,1,0,0,1,0,1,-1,0,0,0,1,0,-1,-1
DCLRE1A,0,1,0,1,-2,0,0,2,0,0,-1,0,-1,0,-1,0,0,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1
DCLRE1B,0,-1,-1,0,1,0,-1,0,0,1,1,0,1,0,-1,2,1,1,0,-1,1,1,-1,1,1,-1,1,0,1,2,1,-1,0,0,0,0,-1,1,1,1
DCLRE1C,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,1,-1,-1,-1,-2,0,-1,-1,-1,0,-1,-1,0,-1,0,0,1,-1,-1,-1
DCN,-1,0,1,1,-1,1,1,0,-2,0,-1,0,0,2,1,1,0,-1,1,1,0,0,-1,-1,1,0,0,0,0,0,-1,1,1,-1,0,0,1,0,-1,1
DCP1A,0,-1,-1,-1,0,-1,-1,-1,0,0,1,-1,-1,0,0,-1,0,-1,-1,0,-1,0,0,1,0,0,-1,0,-1,1,0,1,-1,0,0,0,-1,0,-1,-1
DCP1B,-1,-1,0,1,0,1,-1,0,0,-1,-1,0,-1,0,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,0,1,0,0,0,-1,0,-1,-1,0,1,0,0,-1,0
DCP2,0,1,1,0,1,1,0,0,0,0,-1,0,0,0,1,2,0,0,-1,1,1,0,1,1,-1,1,0,1,1,1,1,0,0,0,1,0,1,1,-1,0
DCPS,0,-1,-1,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1
DCST1,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,-1,0,1,0,1,1,-1,0
DCST2,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,-1,0,1,0,1,1,-1,0
DCSTAMP,1,1,1,0,1,1,1,2,0,1,2,1,0,2,1,2,1,1,1,0,0,-1,1,1,1,1,-1,0,1,1,1,1,1,0,-2,0,1,0,2,1
DCT,-1,0,-1,0,1,0,-1,1,0,-1,-1,-1,-1,0,0,-1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-2,0,1,-1,-1,1,-1,1,0,1,-1,-1,2,-1
DCTD,-1,-1,-1,0,-1,0,-2,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,-1,0,-1,-1,0,-2,-1,0,-1,1,-1,-1,1,0,-1,-1,-1,-1
DCTN1,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,1,-1,-1,0,1,1,1,0,0,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,0,1
DCTN2,-1,-1,0,1,-1,1,0,-1,0,0,-1,0,0,0,1,-1,-1,-1,1,1,-1,1,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,1,-1,-1,0
