symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,HCT-116,HCT-15,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62
ADCY6,5,9,4,14,4,7,6,5,12,2,6,11,0,11,1,6,4,9,2,1,8,11,12,5,5,2,6,8,7,3,4,6,34,5,0,12,37,6,3,2
ADCY7,2,5,1,4,0,1,4,6,12,3,2,3,6,2,5,0,2,1,0,6,3,1,3,4,1,21,0,0,3,0,0,0,3,1,21,4,0,3,1,1
ADCY8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ADCY9,3,9,2,4,2,2,0,3,5,4,7,5,0,0,1,8,5,2,0,3,4,1,4,4,1,0,4,5,3,3,1,3,12,4,1,1,8,2,3,2
ADCYAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCYAP1R1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADGRB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11
ADIPOR1,40,36,26,32,24,47,42,33,38,55,20,31,48,29,31,77,33,61,23,57,41,33,55,26,48,41,41,35,42,48,46,58,36,37,43,33,49,42,52,48
ADIPOR2,22,12,28,41,16,15,14,21,20,14,9,14,21,20,28,27,14,13,35,15,16,19,19,28,10,16,19,21,23,23,22,28,10,22,21,29,18,14,23,21
ADM,23,42,19,3,7,9,1,9,2,1,82,2,0,2,18,0,10,5,30,4,139,2,9,30,6,10,116,10,65,0,6,12,6,19,0,1,10,34,0,9
ADORA2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADORA2B,1,9,1,3,20,3,4,12,8,17,13,10,2,13,0,1,38,9,4,2,0,2,1,9,11,0,14,8,1,1,0,7,2,10,0,6,0,13,1,27
ADRA1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADRA1B,1,1,4,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,3,3,0,0,0,4,0,0,0,0,0,8,25,0,1,0,6,0,0
ADRA1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
ADRA2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0
ADRA2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADRA2C,0,2,1,0,0,0,1,7,9,0,0,0,0,0,0,5,0,0,5,5,1,1,0,4,0,0,0,0,0,0,1,3,7,0,0,22,4,0,1,2
ADRB1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADRB2,0,0,0,15,1,1,13,0,0,4,0,0,0,0,1,0,15,6,0,0,0,1,1,22,10,2,1,1,0,0,0,0,7,2,0,0,0,0,0,0
AFDN,9,3,3,10,4,3,13,11,17,4,0,14,20,12,7,5,12,12,6,3,7,17,19,6,2,9,4,2,2,12,6,5,17,6,13,9,3,9,3,3
AGAP2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,5,0,0,0,1,0,0,0,0,11,0,0,0,0,0
AGRN,64,38,14,58,9,39,69,11,51,63,56,110,13,10,22,33,57,80,26,19,16,156,56,24,56,9,31,28,68,12,15,7,90,69,8,18,57,41,13,20
AGTR1,0,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
AHR,8,4,5,8,28,7,6,10,5,22,15,3,0,46,1,10,17,23,9,6,0,3,2,1,6,0,2,15,4,14,6,12,2,8,10,8,4,0,4,17
AIFM2,7,5,11,5,6,8,10,9,11,9,3,0,5,3,0,9,9,2,0,21,2,5,1,4,7,4,5,1,7,6,4,8,5,5,6,17,0,6,6,3
AIM2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,43,0,0,0,0,0
AIP,17,18,16,10,28,42,20,18,24,48,31,18,30,26,32,38,26,60,79,24,29,19,38,56,43,45,34,19,21,14,17,16,29,24,44,28,32,12,1,28
AIPL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJUBA,20,24,28,37,19,23,25,8,47,55,13,23,2,16,8,7,35,12,10,9,21,28,21,36,18,0,28,6,10,2,1,1,43,15,3,20,16,16,1,3
AKT1,7,7,7,10,14,5,26,14,19,7,12,12,10,9,15,30,19,16,7,23,15,13,15,10,15,7,44,22,13,18,9,14,24,20,25,17,33,16,18,18
AKT1S1,9,9,6,5,8,10,17,10,14,15,7,6,6,7,7,12,14,12,7,9,8,4,16,5,11,8,8,15,6,11,10,8,9,8,6,7,9,8,12,12
AKT2,5,6,9,4,6,5,10,8,11,9,6,6,9,8,8,10,10,11,5,5,7,56,10,6,4,6,6,9,9,7,7,5,10,7,10,9,8,8,9,10
ALDOA,213,265,137,258,145,253,311,61,133,129,145,240,276,68,130,263,165,125,162,301,53,115,311,150,120,197,260,216,215,133,239,116,202,163,288,61,149,187,211,186
ALDOC,0,6,0,0,4,9,1,11,1,13,0,16,68,3,7,22,1,0,0,6,0,3,10,0,6,16,0,1,1,0,0,1,3,4,16,0,13,0,5,16
ALG10B,3,1,2,2,0,1,1,3,1,0,0,1,2,0,2,1,0,1,4,1,2,4,2,0,2,2,0,1,2,3,1,1,2,1,3,4,3,0,1,2
ALG12,2,2,1,1,2,1,2,3,5,2,2,3,1,3,1,3,2,3,1,2,3,1,2,1,2,3,2,3,3,2,4,3,3,3,3,3,3,4,3,2
ALG3,16,17,11,4,21,18,21,7,7,22,15,11,14,9,13,25,14,13,7,16,13,17,14,7,17,43,8,16,24,23,29,23,9,13,15,11,33,7,18,20
ALG6,4,2,3,2,4,3,3,4,3,2,1,5,3,4,3,3,3,5,4,2,5,3,4,2,2,5,1,3,4,4,7,4,4,6,4,2,3,2,6,11
ALG8,15,8,25,13,18,14,16,8,7,8,6,9,15,10,18,27,25,21,28,11,22,157,8,17,25,33,11,10,12,7,7,11,8,9,12,14,24,5,32,13
ALG9,1,0,1,1,1,0,1,1,1,1,1,0,2,0,1,0,2,1,1,1,1,0,0,1,1,2,2,1,1,0,0,1,1,1,1,3,2,1,2,1
ALK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,42,0,0,0,1,0
ALYREF,90,82,78,66,58,92,84,46,57,70,16,68,44,65,56,55,79,47,110,93,62,96,58,75,59,53,145,94,76,55,33,78,71,45,67,68,54,32,46,53
AMBRA1,2,6,3,3,4,3,3,3,6,3,1,6,5,2,6,6,4,6,3,2,7,6,2,3,2,2,4,3,3,5,3,6,5,3,6,5,7,5,4,4
AMH,2,4,1,2,0,0,0,9,9,0,1,1,8,6,0,4,2,6,0,2,0,3,1,1,0,0,1,12,3,5,0,0,1,4,4,11,8,5,0,2
AMOTL1,3,0,3,6,8,1,5,8,0,10,10,17,10,0,6,1,17,12,2,3,3,5,9,12,4,0,15,6,2,7,9,10,8,10,0,0,0,7,12,14
AMOTL2,28,44,20,58,34,51,40,8,46,35,40,37,0,2,36,14,27,48,60,11,37,200,94,133,7,0,53,10,31,10,12,4,37,29,0,9,26,67,14,3
ANAPC1,6,5,7,9,3,2,5,5,5,3,2,4,5,4,5,4,4,4,8,8,8,5,2,7,4,6,5,4,1,4,5,4,2,2,4,8,2,3,5,5
ANAPC10,2,3,3,3,2,6,4,4,3,2,1,3,5,8,2,2,5,3,2,3,2,2,3,5,3,1,2,4,2,3,2,2,4,2,4,5,2,3,2,2
ANAPC11,10,14,14,10,8,34,14,7,10,35,10,16,17,18,20,22,22,16,11,18,16,18,28,11,18,16,24,22,19,8,8,26,27,12,8,9,19,16,16,15
ANAPC13,14,22,22,29,24,49,13,17,13,36,15,19,25,19,31,19,17,22,28,21,47,23,41,23,9,23,12,21,32,16,19,15,22,32,11,25,28,14,24,49
ANAPC2,6,9,5,4,5,4,9,7,10,5,4,8,7,7,6,14,9,7,5,10,7,10,4,5,4,21,6,9,6,6,5,8,7,10,10,6,21,9,5,6
ANAPC4,5,3,4,4,5,6,4,5,3,3,2,6,7,8,2,4,4,3,6,3,5,6,2,3,2,4,1,4,2,3,2,3,4,3,5,6,3,3,4,3
ANAPC5,14,7,15,14,13,13,12,11,12,12,7,12,18,22,13,20,11,6,14,19,10,9,6,10,18,21,8,12,10,16,16,20,8,9,14,15,20,8,11,17
ANGPTL4,0,12,18,8,6,11,2,2,1,4,2,0,0,0,0,4,4,0,6,4,11,1,0,0,2,0,1,0,0,2,1,0,6,0,12,0,6,0,2,4
ANGPTL8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANK1,0,0,0,0,4,0,0,0,0,0,1,22,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
ANK3,0,0,0,1,0,0,0,0,2,0,0,1,2,1,1,4,0,3,0,2,0,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,8
AOX1,2,1,2,4,1,7,1,0,0,1,2,0,0,0,70,0,7,0,0,1,2,0,0,2,18,0,16,3,3,0,0,0,0,4,0,0,0,0,0,0
AP1B1,18,10,7,12,14,7,20,7,15,12,15,18,13,8,9,23,13,27,14,14,12,19,24,14,12,25,19,22,13,8,22,25,18,19,17,11,25,16,19,16
AP1G1,14,12,15,20,8,11,14,12,13,8,5,13,10,9,9,20,8,9,11,7,12,8,6,14,5,16,7,18,9,9,8,9,15,8,12,22,22,10,9,8
AP1G2,1,3,3,4,0,2,7,13,15,5,0,3,3,9,0,13,4,5,3,3,6,2,2,5,3,2,0,0,0,6,2,1,3,1,16,13,10,4,7,2
AP1M1,6,3,3,3,5,4,5,1,2,8,5,3,3,1,5,3,10,3,3,4,3,1,3,5,3,4,7,7,7,8,5,4,4,6,5,2,2,5,8,5
AP1M2,7,9,13,24,2,12,0,33,91,0,0,11,0,48,0,108,10,174,2,9,6,44,134,57,15,0,12,0,1,0,0,0,1,0,0,0,54,0,0,0
AP1S1,72,119,40,120,68,85,60,37,77,147,37,41,33,63,60,127,56,50,41,83,43,28,92,41,51,43,40,74,28,57,50,106,13,37,88,43,39,14,73,112
AP1S3,11,1,8,6,0,2,3,38,5,2,0,3,0,7,2,3,6,4,4,3,3,2,2,2,6,0,3,0,0,2,6,4,6,1,1,3,1,1,5,2
AP2A2,4,10,7,6,6,9,9,8,8,6,6,23,7,6,7,3,6,5,7,5,11,4,4,9,6,4,20,7,6,5,6,5,13,7,10,7,4,10,4,5
AP2B1,56,87,73,74,52,50,115,42,70,76,29,44,69,35,66,25,80,25,71,60,94,24,25,68,26,20,40,104,30,45,24,30,62,43,88,33,63,85,35,23
AP2M1,137,118,50,83,85,223,74,46,43,200,139,80,73,36,114,108,90,51,22,57,82,63,117,123,98,66,98,145,183,47,134,87,117,134,49,34,176,81,51,102
AP2S1,54,88,49,44,57,123,48,35,64,72,65,53,52,34,118,71,106,76,32,53,25,28,94,65,52,32,64,89,93,94,93,53,53,83,39,16,73,30,93,139
APAF1,3,2,5,10,5,3,4,4,6,3,3,6,7,5,5,1,4,3,3,2,5,3,2,5,1,2,4,2,2,3,3,4,2,3,7,2,6,4,2,4
APBB1,0,4,3,3,4,3,4,1,1,5,3,2,0,0,0,0,4,0,1,0,7,7,0,7,3,0,15,3,1,16,7,8,4,5,0,1,1,6,3,5
APBB1IP,25,26,0,31,0,10,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
APC,3,1,4,2,6,3,4,3,1,1,4,3,3,3,3,4,2,5,3,1,3,7,4,4,1,3,1,6,5,8,6,9,4,7,4,3,3,4,3,4
APC2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
APH1B,1,3,4,5,3,2,1,2,3,3,1,0,4,0,3,3,1,0,0,0,1,2,0,1,1,0,1,1,3,2,2,3,2,2,4,0,4,1,0,1
APOA1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOBEC3B,24,14,5,27,25,8,5,6,17,12,11,17,22,5,8,8,12,26,16,9,10,1,15,11,8,36,0,17,12,13,21,21,3,26,16,10,17,0,6,16
APOBEC3C,13,23,13,26,0,21,20,19,27,22,18,28,36,0,21,0,10,22,11,8,4,2,5,9,97,40,1,21,16,22,35,30,4,22,50,18,0,13,23,36
APOBEC3D,0,0,0,1,0,1,1,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2
APOC1,0,1,16,1,0,0,3,0,3,21,0,10,103,0,1,0,1,0,4,6,1,0,1,3,0,0,0,0,0,1,0,2,0,0,0,5,0,0,40,2
APOE,0,0,1,5,0,3,7,0,0,14,0,0,118,0,0,1,0,0,4,0,43,45,3,6,2,0,1,0,0,20,76,37,0,1,0,2,98,2,237,1
APP,158,246,92,144,146,160,149,104,147,146,333,162,0,38,209,74,124,250,67,98,148,204,193,129,226,130,123,168,172,11,242,155,190,349,20,89,183,126,114,170
APPL1,15,4,10,10,9,3,9,8,9,9,6,7,5,10,11,4,11,8,9,7,9,11,9,12,8,10,6,8,6,11,8,8,14,11,13,11,7,10,5,7
AQP1,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,7,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
AQP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAP3,0,3,2,2,0,2,1,5,0,3,1,4,3,0,3,0,3,1,1,2,0,2,7,4,2,0,1,8,1,4,0,1,10,2,0,5,0,8,5,0
ARC,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
ARF1,162,146,85,123,122,267,121,108,157,232,83,125,195,103,117,169,173,151,88,224,116,89,85,196,228,234,147,149,106,91,96,125,119,138,153,98,195,91,148,124
ARF6,27,15,31,32,34,25,100,54,51,34,18,38,23,53,30,48,77,26,24,21,14,29,20,38,42,17,22,28,24,31,27,26,61,33,55,55,52,23,28,29
ARHGAP10,1,1,1,2,1,1,1,2,1,2,1,1,0,1,2,1,2,1,0,1,1,1,1,5,0,1,2,2,1,1,0,0,2,1,1,1,0,1,0,0
ARHGAP17,4,7,4,8,7,4,4,3,5,4,4,6,3,2,5,2,5,2,7,4,5,1,4,8,1,6,8,9,6,7,4,3,5,4,9,2,3,4,4,4
ARHGAP5,10,6,18,11,3,3,37,9,9,10,4,7,4,14,6,3,15,10,9,4,9,8,8,7,9,1,3,3,5,21,12,8,10,11,13,12,7,11,9,24
ARHGDIA,67,34,58,56,67,58,146,79,86,161,51,88,37,23,106,73,119,69,50,123,100,85,65,56,42,58,289,140,139,177,54,250,101,102,139,89,66,100,121,74
ARHGDIB,7,0,0,0,2,3,0,0,0,6,1,1,25,0,30,0,42,98,1,0,0,6,25,1,7,216,6,13,0,2,0,1,1,3,4,1,8,0,4,22
ARHGDIG,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ARHGEF1,7,3,8,6,6,5,17,8,8,8,8,3,14,8,14,8,10,8,5,8,6,4,8,10,6,9,9,14,13,9,9,6,9,9,18,12,6,8,13,6
ARHGEF11,4,6,5,8,4,4,9,8,8,6,2,7,5,6,4,4,6,6,14,6,13,8,5,3,4,3,5,5,5,23,17,15,9,9,7,6,9,5,14,14
ARHGEF12,4,4,4,9,8,4,12,12,14,6,7,6,9,6,7,3,15,10,5,3,7,5,6,6,4,2,33,9,4,3,2,4,18,7,6,14,9,10,8,3
ARHGEF18,0,0,1,0,0,0,3,1,2,1,2,1,0,0,1,0,2,1,1,0,1,0,2,1,1,0,3,1,1,1,0,1,1,1,0,1,1,1,1,0
ARHGEF2,3,8,2,6,13,6,18,19,9,15,15,4,29,8,32,0,9,13,7,19,7,6,6,5,3,20,14,8,10,14,14,9,5,17,9,31,11,59,19,14
ARHGEF25,0,6,2,5,6,3,3,1,0,5,6,1,7,0,6,1,0,0,3,2,7,5,1,4,2,0,3,1,2,0,2,3,2,2,1,6,2,5,2,3
ARHGEF26,0,0,2,0,1,0,19,2,2,5,0,1,0,0,0,6,4,1,2,2,1,3,0,1,1,0,3,1,1,0,2,9,1,3,0,0,7,2,3,2
ARHGEF4,0,0,0,0,0,0,1,4,1,1,0,0,0,3,0,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,5,0,2,0,0
ARHGEF7,4,3,3,3,5,3,4,6,6,3,11,5,3,6,3,2,4,7,4,2,3,3,3,5,3,2,7,5,5,4,4,7,3,6,8,14,4,2,7,3
ARID1A,12,5,6,9,26,4,17,15,20,9,11,21,23,16,12,16,13,13,21,9,29,14,11,13,7,21,20,9,9,10,8,10,14,10,22,13,7,23,12,8
ARID1B,3,2,2,2,5,2,3,3,4,3,2,3,4,3,5,2,1,4,3,2,7,2,2,3,1,4,4,3,4,7,4,4,8,5,4,5,4,5,3,3
ARID2,3,2,6,5,3,1,4,5,3,1,2,6,4,3,2,5,2,3,5,2,5,5,4,2,1,5,2,2,2,3,2,3,5,2,6,5,7,4,1,3
ARNT,6,4,5,7,10,8,12,9,13,7,5,10,11,8,8,13,6,9,14,6,16,7,11,4,4,8,7,6,8,7,5,8,11,8,15,5,12,11,5,5
ARNT2,2,4,3,4,1,1,1,1,6,3,5,1,0,0,0,2,7,0,0,0,9,1,5,0,0,0,13,0,12,29,28,13,4,4,0,16,0,14,14,19
ARNTL,1,3,2,0,2,1,4,4,1,1,1,1,0,2,2,1,1,2,0,0,0,2,0,1,1,1,1,2,3,1,2,1,2,3,7,1,1,2,0,0
ARPC1A,96,70,44,56,64,87,72,53,60,159,29,57,42,49,60,76,65,60,57,60,68,49,111,42,117,37,64,91,40,64,73,114,19,63,33,24,39,28,91,64
ARPC1B,145,93,32,116,50,138,74,28,39,105,21,38,59,23,66,74,41,61,64,45,27,28,103,26,80,69,23,70,42,123,113,162,18,37,46,16,19,9,132,82
ARPC2,85,46,42,56,31,62,37,30,36,30,53,35,12,38,69,30,43,44,58,34,28,38,52,46,36,41,57,46,50,40,63,30,55,49,45,29,17,26,43,40
ARPC3,85,70,120,133,78,142,70,41,55,60,38,38,66,74,82,72,66,42,82,55,40,67,69,77,84,51,54,65,67,52,53,65,68,46,72,64,105,31,104,86
ARPC4,25,17,23,19,41,21,15,11,20,16,16,15,12,19,20,25,23,14,22,13,8,16,23,17,21,16,25,20,15,27,16,24,17,21,20,13,20,10,13,15
ARPC5,33,21,23,18,28,39,14,7,11,12,14,16,15,13,12,14,23,25,12,19,12,14,35,21,9,26,20,19,40,18,14,14,19,33,18,13,21,15,17,16
ARPC5L,26,18,11,14,19,15,25,13,12,11,5,17,23,17,22,24,30,19,20,27,15,38,24,26,15,45,17,18,16,16,13,18,15,16,26,12,34,12,12,14
ARRB1,1,1,1,0,0,2,1,3,11,9,1,7,7,1,1,9,2,8,2,1,5,1,4,3,1,0,0,0,0,2,1,10,7,1,0,4,13,0,11,1
ARRB2,1,2,12,6,10,4,18,10,10,3,2,7,2,11,7,11,4,7,10,12,4,3,5,15,3,10,15,4,1,2,4,4,2,4,15,6,5,13,6,3
ASAP1,40,16,22,20,28,9,25,9,4,39,25,5,3,4,16,5,19,9,19,7,14,12,14,37,20,2,27,13,15,15,20,16,8,19,2,5,6,19,20,13
ASAP2,9,6,6,7,5,2,13,8,16,5,8,8,1,6,4,5,12,11,1,5,7,6,6,3,5,2,2,4,4,16,12,4,9,5,0,13,3,17,5,3
ASAP3,0,7,1,1,5,1,3,6,10,6,6,1,20,2,0,4,12,3,1,2,10,6,3,3,3,0,2,4,15,2,2,1,3,13,0,0,16,7,2,4
ASH2L,5,8,6,7,20,8,9,6,9,4,9,8,49,6,11,8,9,8,6,6,11,7,5,16,5,5,10,9,12,13,13,13,12,13,9,7,9,8,7,20
ASS1,2,0,2,2,13,1,2,42,210,2,10,12,22,57,0,236,3,167,5,48,3,134,30,5,6,114,2,0,25,0,0,0,40,31,0,99,30,46,0,0
ATF1,7,7,16,17,9,12,12,12,13,9,3,8,14,16,14,12,10,9,15,11,11,14,9,8,9,9,9,9,10,7,6,7,12,10,10,19,10,14,9,8
ATF2,11,10,8,18,9,9,6,10,9,8,7,9,18,14,15,6,8,9,8,6,16,5,6,9,5,8,3,5,11,9,9,6,12,8,16,8,6,11,8,10
ATF4,170,212,96,135,111,169,97,208,372,95,208,116,275,449,311,174,92,311,109,216,93,113,161,152,56,174,143,120,102,114,100,154,107,128,134,229,105,212,142,155
ATF6,11,7,7,15,9,9,5,21,11,8,7,7,17,8,9,4,11,9,18,14,8,11,7,5,12,13,8,13,13,11,9,10,7,12,14,9,8,14,9,8
ATF6B,13,16,8,11,26,16,12,9,24,27,25,12,42,7,34,41,39,26,9,13,23,22,29,26,19,37,23,17,43,23,21,15,20,31,20,14,54,24,29,17
ATG10,1,1,2,2,2,3,1,2,3,1,1,1,4,2,2,1,0,1,1,2,2,2,1,1,1,3,1,1,1,1,2,1,2,1,3,4,1,2,1,1
ATG101,9,13,14,15,9,17,16,12,13,8,10,8,7,11,17,18,8,13,17,15,6,14,15,10,16,8,14,16,8,21,12,17,13,9,7,15,18,8,16,23
ATG12,11,5,7,4,10,8,5,20,6,5,4,3,7,11,6,7,5,5,4,4,6,4,7,7,6,6,3,9,9,10,5,5,12,6,9,10,5,8,5,4
ATG13,6,16,7,7,7,12,7,10,13,6,5,5,16,8,18,12,8,8,7,4,9,11,4,6,6,12,9,7,10,15,5,14,8,7,9,20,13,11,5,8
ATG14,2,2,4,6,4,3,7,5,9,3,2,4,2,6,5,5,6,3,10,4,6,7,3,4,9,2,2,2,4,8,4,7,6,4,5,5,8,4,6,7
ATG16L1,10,19,20,16,6,6,6,7,6,5,6,8,3,7,6,9,5,8,11,9,9,7,6,5,26,2,6,9,5,6,8,7,18,5,8,7,5,5,7,9
ATG16L2,1,0,0,1,1,1,2,2,5,1,2,2,6,6,3,3,2,1,2,0,4,2,0,1,0,2,0,0,1,0,0,1,3,1,5,1,4,3,0,2
ATG2A,2,2,2,3,3,2,5,3,5,7,3,4,6,4,7,5,8,7,3,2,6,4,3,4,5,7,4,4,3,3,2,3,4,3,4,5,7,4,7,3
ATG2B,1,1,2,2,2,1,3,2,3,1,1,3,6,5,2,3,2,1,1,1,4,2,3,1,1,4,4,2,1,4,1,2,3,3,6,4,4,3,2,3
ATG3,10,7,9,6,10,13,7,8,5,8,9,5,7,12,11,8,9,12,11,8,4,11,15,11,11,13,6,10,12,12,12,10,9,11,10,7,10,8,12,13
ATG4B,8,6,5,10,7,9,8,10,9,6,7,10,8,13,7,16,5,14,9,8,16,12,7,10,9,8,13,9,11,13,25,6,15,6,5,11,10,9,12,9
ATG4C,6,3,5,4,4,4,3,6,4,2,3,3,7,6,6,2,3,4,4,6,6,4,5,5,3,7,2,5,3,6,5,4,5,5,4,4,3,6,5,8
ATG4D,4,4,2,2,2,4,11,8,14,6,3,5,10,9,2,9,9,28,4,6,6,9,13,7,8,7,8,9,3,9,5,8,5,6,10,7,6,11,10,7
ATG5,16,7,11,13,18,14,3,14,8,10,5,13,12,21,9,9,9,20,9,8,10,11,7,10,11,6,8,14,12,8,7,6,12,14,12,12,6,11,4,7
ATG7,2,1,3,2,7,4,2,2,3,4,1,1,3,2,4,3,2,1,4,2,2,1,2,4,4,1,4,4,2,2,2,2,3,3,1,2,2,2,1,3
ATG9A,9,14,9,5,10,6,7,7,9,6,21,10,8,4,10,6,10,10,8,7,9,8,9,5,10,8,14,15,12,7,8,9,16,12,5,5,5,12,9,10
ATM,2,1,2,3,3,2,3,6,2,1,3,2,4,5,6,1,3,2,2,1,9,2,1,4,2,8,10,3,2,9,9,7,3,3,4,9,4,6,19,6
ATP1A1,104,78,47,58,85,64,54,67,84,143,69,81,74,89,98,81,158,290,82,60,31,156,78,101,114,101,92,96,113,154,494,342,81,142,40,97,44,184,318,208
ATP1A3,0,0,1,0,0,0,5,5,1,3,0,0,0,0,0,0,0,0,1,0,2,0,0,3,1,0,0,1,0,0,0,1,0,1,2,2,1,0,0,0
ATP1B1,52,62,114,49,15,77,45,19,64,33,7,52,1,142,35,15,69,93,7,35,4,15,36,22,52,1,14,71,78,34,14,3,41,47,0,10,22,38,2,32
ATP1B2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
ATP1B3,82,35,93,47,162,65,66,55,62,103,52,77,65,51,48,35,44,72,167,106,61,39,112,54,40,70,52,70,92,120,142,81,62,64,40,44,52,35,94,256
ATP2A1,0,0,0,1,0,0,0,1,3,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ATP2A2,29,24,92,41,24,24,42,26,35,27,24,33,28,26,31,21,33,24,41,37,27,37,17,36,30,26,37,32,28,20,33,53,31,29,36,24,39,20,74,33
ATP2A3,0,2,1,0,0,0,1,5,0,0,2,0,93,0,0,42,0,1,1,1,0,0,0,6,0,14,0,0,0,0,1,1,0,0,2,0,9,0,0,0
ATP2B1,15,6,30,13,28,4,4,18,4,14,10,17,5,26,13,18,20,6,19,20,22,22,2,4,17,4,10,15,11,8,4,7,9,4,10,3,7,4,2,19
ATP2B2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
