locus_id,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,HCT-116,HCT-15,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MALME-3M,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62
ZFP90,0.0,0.01725,0.0,0.80845,0.0222,0.0,0.11365,0.3375,0.8423,0.0,0.0,0.0333,0.0,0.0,0.0,0.1034,0.1212,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.1389,0.0,0.0,0.04545,0.0,0.0548,0.375,0.0213,0.0,0.37255,0.53705,0.0378,0.0,0.04545,0.0,0.0
ZFPM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFYVE16,0.07207999999999999,0.02235,0.030139999999999997,0.00251,0.020980000000000002,0.02162,0.0,0.0011300000000000001,0.0236,0.00997,0.02823,0.0,0.00554,0.07178,0.00321,0.0,0.00449,0.024069999999999998,0.00281,0.015040000000000001,0.0,0.01026,0.0,0.00246,0.0,0.0,0.01647,0.022269999999999998,0.00507,0.038169999999999996,0.00175,0.00436,0.0,0.01027,0.02883,0.023209999999999998,0.02684,0.0,0.0014,0.0,0.0
ZFYVE9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011909999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02817,0.0,0.0,0.0,0.0,0.0,0.0,0.04348,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZIK1,0.93801,0.84359,0.67638,0.78322,0.70163,0.56755,0.9671299999999999,0.91022,0.78577,0.82436,0.22413000000000002,0.6289399999999999,0.00275,0.0,0.67993,0.21006999999999998,0.79999,0.66346,0.9220200000000001,0.85139,0.79332,0.91379,0.65476,0.6501100000000001,0.08341,0.50734,0.33147,0.9707100000000001,0.26077,0.69555,0.74655,0.66091,0.15148,0.60646,0.47405,0.74997,0.55688,0.41176,0.78408,0.17405,0.34375
ZMAT3,0.29995,0.37737,0.4386,0.445,0.32955,0.42105,0.37096999999999997,0.36363,0.44182,0.12426,0.27873000000000003,0.6344,1.0,0.14545999999999998,0.39846,0.11092,0.29051,0.91035,0.36601,0.32682,0.28274,0.52893,0.54365,0.94791,0.46898,1.0,0.24009,0.70423,0.36199000000000003,0.2159,0.19921,0.31178,0.29166,0.4692,0.11782999999999999,0.6530699999999999,0.9698700000000001,0.27888,0.5064,0.20109000000000002,0.35578000000000004
ZNF10,0.00172,0.019459999999999998,0.018580000000000003,0.00449,0.0009599999999999999,0.0,0.0,0.89,0.006540000000000001,0.0,0.01709,0.00134,0.0,0.0,0.0017800000000000001,0.0,0.0027300000000000002,0.00808,0.0,0.00521,0.00352,0.0,0.00187,0.0,0.00591,0.020630000000000003,0.0,0.0,0.01944,0.00176,0.008879999999999999,0.00216,0.00085,0.00202,0.0,0.8976700000000001,0.0025399999999999997,0.01208,0.00436,0.014209999999999999,0.08942
ZNF101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF112,0.0,0.060610000000000004,0.0,0.02275,0.0,0.0,0.0,0.0,0.6296,0.0,0.0,0.0,0.0,0.0,0.05555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470600000000001,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8333,0.0,0.0,0.0,0.013000000000000001,0.0
ZNF12,0.0,0.15914,0.01094,0.030510000000000002,0.10670999999999999,0.0,0.11667000000000001,0.15178,0.10636,0.10642,0.10002,0.0,0.00245,0.0,0.06786,0.0,0.03636,0.20638,0.07318,0.05814,0.0,0.0,0.0,0.053329999999999995,0.18064000000000002,0.05405,0.012819999999999998,0.11404,0.17661,0.2,0.12888,0.027780000000000003,0.03584,0.00891,0.1923,0.18462,0.059739999999999994,0.1118,0.12918,0.0,0.0488
ZNF132,1.0,0.7703399999999999,0.59129,0.4761,0.25492,0.5,0.6400100000000001,0.97177,0.82239,0.27194,0.30314,0.87474,0.0,1.0,0.8269799999999999,0.42858,0.89587,0.76756,0.75527,0.53613,0.60033,0.93553,0.53503,0.63049,0.6097100000000001,0.63146,0.43513,0.0,0.07265,0.36765,0.20669,0.39043,0.34613,0.7288399999999999,0.13014,0.95047,0.93781,0.6415,0.30903,0.16297,0.3205
ZNF133,0.18311,0.2532,0.12800999999999998,0.24879,0.09021,0.00564,0.21681,0.07945,0.24414,0.13848,0.07637999999999999,0.0571,0.0,0.14907,0.23476999999999998,0.00234,0.16622,0.06746,0.10835999999999996,0.08536,0.22082,0.022000000000000002,0.14065,0.09227,0.19952,0.10155,0.11238,0.10694000000000001,0.0761,0.07737999999999999,0.10022,0.07746,0.036180000000000004,0.07629,0.20428,0.31851999999999997,0.12405999999999999,0.08472,0.0552,0.03501,0.0116
ZNF135,0.6872199999999999,0.72702,0.69312,0.9137799999999999,0.07814,0.13235,0.29128000000000004,0.96311,0.95973,0.0075099999999999984,0.22566999999999998,0.9446899999999999,0.0,0.0,0.9759200000000001,0.12952,0.58865,0.97024,0.006659999999999999,0.08385,0.19555,0.5145,0.18134,0.65379,0.0,0.4439,0.28705,0.72112,0.06423,1.0,0.14985,0.6875100000000001,0.00793,0.01004,0.0841,0.95421,0.9545399999999999,0.0,0.64142,0.06826,0.05661
ZNF136,0.0,0.60346,0.01455,0.0,0.01319,0.0,0.0,0.015080000000000001,0.0,0.0,0.11800000000000001,0.0,0.0,0.0,0.5362100000000001,0.0,0.08504,0.03455,0.008409999999999999,0.0,0.01126,0.0274,0.0,0.00698,0.02308,0.01822,0.0,0.00248,0.03297,0.0,0.0,0.008620000000000001,0.0,0.0,0.0,0.7973,0.00237,0.0,0.0,0.0,0.0
ZNF14,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0,0.10205,0.0,0.03125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154,0.0,0.0182,0.0,0.0,0.0,0.0,0.05555,0.03335,0.0,0.0,0.0,0.61765,0.73215,0.0,0.0,0.0,0.0
ZNF141,0.1141,0.44648000000000004,0.26627,0.32828,0.0,0.0119,0.0,0.84688,0.60856,0.00073,0.04993,0.32206,0.33532,0.99885,0.67575,0.09683,0.0114,0.020040000000000002,0.01866,0.05587999999999999,0.3341,0.0052899999999999996,0.01141,0.01184,0.08382,0.01656,0.13042,0.2027,0.1185,0.0,0.17148,0.0177,0.0607,0.00519,0.03023,0.91648,0.3934,0.0,0.43267,0.07618,0.08666
ZNF154,0.5,0.2963,0.826,0.92309,0.34965,0.0,0.83825,1.0,0.7436,0.80645,0.5123,0.7347,0.0,0.0,0.61845,0.0,0.37805,1.0,0.98685,1.0,0.83335,0.92105,0.8,0.9072,1.0,0.875,0.13335,0.0,0.0,0.5,1.0,0.25,0.57895,0.9230799999999999,1.0,0.7722,0.9459,1.0,0.65385,1.0,0.89585
ZNF155,0.13725,0.0,0.01402,0.08812,0.00758,0.0,0.03393,0.62042,0.85077,0.0,0.03148,0.0,0.0,0.0,0.0139,0.08678,0.004379999999999999,0.01595,0.02585,0.00962,0.0,0.0,0.0091,0.01375,0.00297,0.11105,0.0,0.004379999999999999,0.0625,0.0,0.02247,0.06348999999999999,0.0,0.01053,0.0,0.97165,0.02822,0.0,0.0,0.0,0.0682
ZNF160,0.0113,0.34615999999999997,0.0231,0.04924,0.08335,0.0,0.0,0.0032700000000000003,0.0,0.0,0.01084,0.0,0.0,0.0,0.42877,0.0,0.01652,0.0,0.00455,0.0,0.0229,0.0036200000000000004,0.0,0.00487,0.0,0.0,0.014280000000000001,0.0,0.00985,0.0,0.0,0.015380000000000001,0.0,0.01137,0.0,0.8749399999999999,0.0,0.01904,0.00229,0.0,0.01803
ZNF169,0.0,0.0,0.7778,0.90476,0.4,1.0,0.625,0.0,0.0,0.9672,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.6522100000000001,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.17707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ZNF177,0.65108,0.7549,0.69004,0.9617700000000001,0.8262700000000001,0.63974,0.98634,0.94296,0.80467,0.78752,0.10469,0.9028299999999999,0.0,1.0,0.83934,0.31454,0.37778,0.91207,0.41999,0.9649700000000001,0.87166,0.88584,0.76737,0.27121,0.78173,0.8879299999999999,0.03903,0.17668,0.60973,0.79847,0.0448,0.3472,0.07336000000000001,0.94937,0.30282,0.7286699999999999,0.8823799999999999,0.58628,0.9007700000000001,0.4681,0.42526
ZNF180,0.03729,0.0,0.0073599999999999985,0.0,0.0,0.0,0.00244,0.0,0.04796,0.0,0.0114,0.0,0.0,0.00093,0.00205,0.0,0.0,0.0,0.02351,0.00294,0.01925,0.0,0.0,0.0,0.0,0.021490000000000002,0.00279,0.0,0.00634,0.0,0.0,0.00193,0.0,0.010020000000000001,0.00156,0.26721999999999996,0.0,0.0,0.00595,0.0,0.0
ZNF181,0.00234,0.02246,0.02167,0.0,0.005,0.0,0.0048200000000000005,0.004070000000000001,0.0068,0.00042,0.00834,0.0045899999999999995,0.00263,0.0,0.05971,0.00185,0.00554,0.01162,0.00119,0.00161,0.00155,0.013009999999999999,0.0,0.0025,0.00294,0.02078,0.00536,0.0,0.0,0.0,0.00465,0.06856,0.0,0.00256,0.0,0.01096,0.0061600000000000005,0.011590000000000001,0.0034200000000000003,0.01976,0.0061600000000000005
ZNF184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF189,0.0,0.00895,0.0206,0.03675,0.02563,0.0,0.015619999999999997,0.012629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.01351,0.0,0.01925,0.0,0.0,0.05,0.07758999999999999,0.0,0.2447,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.028789999999999996,0.0,0.03805,0.0,0.0,0.0,0.0,0.0
ZNF19,0.81187,0.8730700000000001,0.8493700000000001,0.9734700000000001,0.9047700000000001,0.8761899999999999,0.94245,0.96652,0.90497,0.8302299999999999,0.2918,0.82086,0.33687,0.0,0.76318,0.21472,0.65591,0.87613,0.7325699999999999,0.9621200000000001,0.9581200000000001,0.9623700000000001,0.91999,0.81124,1.0,0.8421,0.46568000000000004,1.0,0.40076999999999996,0.98888,0.30239,0.9094,0.56904,0.8620700000000001,1.0,0.8882,0.94363,0.7209300000000001,0.7564,1.0,1.0
ZNF195,0.009000000000000001,0.030780000000000002,0.0,0.0,0.0319,0.0,0.0,0.0,0.0,0.0,0.02667,0.0,0.0,0.0,0.014709999999999999,0.0,0.0,0.0,0.0,0.09523,0.0,0.0,0.012830000000000001,0.00777,0.01077,0.00823,0.0,0.03827,0.0,0.0,0.01853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF20,0.03804,0.47645,0.04095,0.34112,0.02503,0.0,0.0,0.28788,0.008759999999999999,0.0,0.02421,0.0,0.0,0.0,0.77761,0.0,0.03408,0.0,0.01955,0.0,0.25,0.0,0.0294,0.01102,0.0,0.02493,0.0,0.0,0.13439,0.0,0.01516,0.0,0.0,0.01564,0.0,0.76472,0.0,0.0,0.0,0.0,0.0
ZNF200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF205,0.0,0.0,0.03419,0.014159999999999999,0.0,0.0,0.011559999999999999,0.00586,0.0,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.0,0.0,0.01075,0.01257,0.0,0.0,0.0,0.0,0.0,0.0,0.013080000000000001,0.0,0.79933,0.0,0.0,0.0,0.0,0.0
ZNF212,0.01429,0.0066,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01959,0.00217,0.00621,0.0,0.0,0.0,0.0,0.0019,0.0065,0.0,0.0,0.0,0.006999999999999999,0.0,0.009040000000000001,0.0,0.0,0.00386,0.0,0.0,0.00286,0.0,0.0
ZNF221,0.12911,0.038110000000000005,0.013999999999999999,0.00821,0.00465,0.0,0.0,0.00488,0.23225,0.0,0.04798,0.0,0.00392,0.293,0.00658,0.0,0.015059999999999999,0.03412,0.0125,0.0,0.0,0.0,0.00292,0.056379999999999986,0.0009400000000000001,0.01925,0.01112,0.00235,0.00892,0.0,0.0021,0.01714,0.0,0.0,0.0,0.7468600000000001,0.009009999999999999,0.00426,0.0,0.0,0.0
ZNF222,0.0,0.0,0.00511,0.0,0.0,0.0,0.0,0.060610000000000004,0.3625,0.0,0.08738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00952,0.0,0.0,0.0,0.18182,0.0,0.0,0.62071,0.10525,0.0,0.0,0.0,0.0
ZNF223,0.08392000000000001,0.2941,0.03294,0.01544,0.04343,0.05442,0.06977,0.8163,0.4232800000000001,0.00534,0.050069999999999996,0.28857,0.00193,0.42857,0.53258,0.06488,0.16244,0.052539999999999996,0.13706,0.25328,0.19094,0.7341300000000001,0.0207,0.027639999999999998,0.33778,0.5237,0.10819000000000001,0.21685,0.03922,0.0,0.08628999999999999,0.19376,0.0583,0.02613,0.41208999999999996,0.6883699999999999,0.00386,0.13072999999999999,0.37037,0.05064,0.01264
ZNF224,0.0,0.04999,0.0877,0.0,0.0,0.0,0.0,0.0,0.04169,0.0,0.0403,0.0513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02331,0.0,0.0,0.0,0.0,0.0119,0.016819999999999998,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0528,0.0,0.0,0.035230000000000004,0.1156,0.0
ZNF225,0.0,0.0,0.013340000000000001,0.0,0.03883,0.0,0.0,0.0,0.01701,0.0,0.0,0.0,0.0,0.0,0.01643,0.0,0.0,0.0,0.0,0.0,0.0349,0.0,0.0,0.0,0.01594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981,0.0,0.0,0.64864,0.0,0.0,0.0,0.027219999999999998,0.01275
ZNF226,0.02748,0.0243,0.01856,0.0,0.01204,0.0,0.0,0.0012699999999999999,0.0,0.0,0.00812,0.00098,0.0,0.0009,0.007759999999999999,0.0,0.0,0.014780000000000001,0.00179,0.00151,0.0012699999999999999,0.0,0.0,0.006220000000000001,0.0151,0.02613,0.00912,0.0,0.0103,0.0,0.00426,0.00419,0.0,0.008709999999999999,0.00206,0.74934,0.0069099999999999995,0.0,0.00632,0.0,0.0
ZNF227,0.03249,0.0,0.00602,0.00107,0.0,0.0,0.0,0.02079,0.01872,0.0,0.03324,0.00817,0.0,0.0,0.0,0.0,0.01234,0.0,0.0,0.00216,0.00613,0.013359999999999999,0.004529999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247,0.0,0.0,0.0009199999999999999,0.0,0.69772,0.02335,0.0,0.005529999999999999,0.0,0.0
ZNF229,0.4,0.0,0.0,0.16665,0.0,0.0,0.0,0.8,0.3125,0.0,0.0,0.0,0.0,0.0,0.41173999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225,0.0,0.0,0.1875,0.0,0.0,0.01665,0.0,0.06505,0.07896,0.0,0.01725,0.04547,0.0,0.0,0.0,0.10715,0.0,0.06665
ZNF23,0.0,0.0,0.01293,0.0,0.01516,0.0,0.027589999999999996,0.0,0.0,0.0,0.01973,0.0,0.0,0.0,0.00328,0.0,0.0,0.0,0.0,0.00656,0.022869999999999998,0.0,0.0,0.0,0.00911,0.0,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.00656,0.0,0.0,0.0,0.0,0.0
ZNF230,0.04186,0.0,0.01668,0.0,0.0,0.0,0.0,0.01457,0.0,0.092,0.00807,0.007659999999999998,0.0,0.0,0.0,0.0,0.0028,0.0,0.00944,0.0,0.0,0.0,0.0,0.00424,0.00451,0.0,0.0,0.0,0.009009999999999999,0.0,0.0,0.0,0.0063100000000000005,0.0,0.0,0.69998,0.0,0.0,0.0,0.0,0.0
ZNF234,0.27335,0.0,0.0226,0.006,0.0,0.0,0.0,0.22,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.025,0.02815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857,0.0,0.0,0.0,0.0,0.0
ZNF235,0.55884,0.0,0.1181,0.031039999999999998,0.04455,0.0,0.15915,0.27842,0.18055,0.1429,0.00895,0.03947,0.0,0.0,0.22007,0.0,0.03845,0.07545,0.13266,0.2727,0.0476,0.0,0.0,0.11946,0.17968,0.20356,0.029410000000000002,0.16365,0.0829,0.07855,0.09485,0.08428,0.0,0.06944,0.0,0.9736899999999999,0.15715,0.0,0.0,0.00635,0.0
ZNF248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF251,0.02503,0.04045,0.025269999999999997,0.00202,0.00316,0.0,0.00853,0.07188,0.011909999999999999,0.0,0.024480000000000002,0.0,0.0,0.00029,0.0059299999999999995,0.0,0.0,0.04094,0.0019100000000000002,0.00176,0.01149,0.03146,0.00409,0.0,0.007659999999999998,0.007390000000000002,0.0,0.03345,0.0011300000000000001,0.0,0.01198,0.00562,0.00082,0.0,0.0,0.1048,0.0060799999999999995,0.00624,0.00316,0.0,0.0
ZNF253,0.3333,0.0,0.0,0.0,0.11764000000000001,0.0,0.96875,0.92855,0.9,0.19765,0.13635,1.0,0.5,0.0,0.0,0.0,0.91175,0.4286,0.0,0.7143,0.0,0.0,0.0,0.64285,1.0,0.0,0.0,1.0,0.35715,0.7343,0.0278,0.2,0.5,0.0,0.0,0.85715,0.0,0.0,0.0,0.0,0.0
ZNF254,0.02275,0.01,0.023,0.0,0.05355,0.0,0.0,0.53659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02129,0.0,0.0,0.0,0.0,0.0,0.01335,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0125,0.0,0.0,0.9444,0.0,0.0,0.01785,0.0,0.0
ZNF256,0.3092,0.63098,0.47573999999999994,0.18028,0.06314,0.37288000000000004,0.11291,0.72912,0.5122,0.0014,0.06271,0.19542,0.0,1.0,0.52381,0.13332,0.32222,0.44331000000000004,0.04545,0.0,0.7381,0.0,0.0,0.30668,0.05454,0.12439000000000001,0.27398,0.0,0.2443,0.0,0.12499,0.26923,0.27028,0.03225,0.0,0.8213799999999999,0.8879799999999999,0.0,0.22916,0.0,0.0
ZNF257,0.58755,0.55001,0.39042,0.70001,0.1081,0.8461700000000001,0.9021600000000001,0.93222,0.3648,0.50717,0.013640000000000001,0.66408,0.0,1.0,0.43718,0.09559,0.25723,0.49525,0.84446,0.6346,0.11067,0.50481,0.35715,0.12133,0.44737,0.67009,0.17565,0.74284,0.07477,0.25484,0.024030000000000003,0.27005,0.01924,0.4255100000000001,0.53852,0.69295,0.51173,0.37037,0.34772,0.01248,0.09258999999999999
ZNF264,0.13533,0.08057,0.17178,0.0,0.0,0.2,0.0,0.0,0.16218,0.07389,0.07017999999999999,0.0,0.006220000000000001,1.0,0.010879999999999999,0.03704,0.0,0.10131,0.012980000000000002,0.0,0.0,0.0,0.0,0.08108,0.0,0.0,0.0,0.0,0.0,0.057470000000000014,0.0125,0.0,0.01923,0.0,0.17355,0.24998,0.4058,0.059829999999999994,0.0,0.0,0.12089000000000001
ZNF268,0.00695,0.0,0.020819999999999998,0.0,0.01,0.0,0.0,0.0,0.1548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0
ZNF273,0.0,0.0,0.0952,0.0,0.0278,0.0,0.0,0.0,0.0,0.0106,0.1379,0.0244,0.0049,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF274,0.24625,0.25601999999999997,0.07937999999999999,0.0085,0.1304,0.0,0.2029,0.12175,0.63797,0.0,0.05527000000000002,0.07783,0.0,1.0,0.06448,0.01867,0.2218,0.04167,0.16035,0.23023000000000002,0.05413,0.2069,0.0402,0.17898,0.01275,0.0305,0.20292000000000002,0.68486,0.1353,0.0,0.0101,0.23051999999999997,0.0,0.00246,0.10412,0.62957,0.04118,0.02665,0.34444,0.25688,0.2757
ZNF275,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789,0.0312,0.087,0.0,0.0,0.1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.6,0.0,0.3846,0.0,0.0286,0.0,0.0,0.0,0.0,0.0952
ZNF282,0.0,0.03441,0.04123,0.015590000000000001,0.0,0.0,0.0,0.026510000000000002,0.0,0.0,0.01431,0.00471,0.0,0.0,0.01514,0.0,0.0,0.0033399999999999997,0.00772,0.00424,0.0,0.07756,0.0,0.00301,0.013569999999999999,0.00734,0.03609,0.14962999999999999,0.0,0.006,0.00107,0.0,0.0017,0.0,0.0,0.0,0.0067599999999999995,0.00854,0.042910000000000004,0.0,0.0
ZNF283,0.24809,0.29996999999999996,0.23471,0.66795,0.30865,0.41556000000000004,0.31713,0.38406,0.38391,0.24131999999999998,0.11702,0.21616,0.0,0.0,0.37013,0.03646,0.30167,0.42835,0.30212,0.21436999999999998,0.3574,0.32144,0.24393,0.29584,0.3072,0.73826,0.31151999999999996,0.27063000000000004,0.06117,0.14548,0.02926,0.14568,0.04904,0.26145999999999997,0.20561999999999997,0.86105,0.49543000000000004,0.30052,0.25056999999999996,0.0,0.04287
ZNF284,0.02593,0.43018999999999996,0.02232,0.00936,0.00473,0.01564,0.01354,0.9136299999999999,0.0911,0.00186,0.00316,0.00476,0.0,1.0,0.00328,0.053329999999999995,0.0,0.0,0.0036200000000000004,0.0,0.00335,0.4784,0.0,0.00784,0.00778,0.015030000000000003,0.00636,0.00394,0.04264,0.00065,0.0014199999999999998,0.00426,0.00861,0.01761,0.00375,0.74864,0.0,0.01115,0.00784,0.0,0.03055
ZNF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF300,0.0,0.5526,0.02128,0.0,0.38965,0.0,0.61222,1.0,0.7420100000000001,0.46408,0.01587,0.75,0.0,0.0,0.34,0.0,0.6066600000000001,0.40215,0.02855,0.41305,0.0,0.86885,0.0984,0.0951,0.0,0.7749,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.04545,0.0,0.74998,0.7369399999999999,0.0,0.0,0.0,0.0
ZNF302,0.07544,0.04179,0.013269999999999999,0.020069999999999998,0.026910000000000003,0.0,0.00157,0.00185,0.8725799999999999,0.0,0.05189,0.02336,0.66462,0.0,0.00292,0.0059299999999999995,0.0035299999999999997,0.01747,0.00263,0.00359,0.013590000000000001,0.6874399999999999,0.007240000000000002,0.00165,0.0,0.01415,0.006670000000000001,0.00267,0.018359999999999998,0.0,0.0,0.00985,0.007809999999999998,0.0,0.0,0.01489,0.0,0.0,0.0049700000000000005,0.00056,0.03475
ZNF304,0.0,0.20898000000000005,0.06339,0.01091,0.0,0.00725,0.012,0.007229999999999999,0.88059,0.0,0.01814,0.0028699999999999997,0.0,0.9954700000000001,0.61783,0.0,0.053070000000000006,0.00603,0.0052899999999999996,0.00619,0.00625,0.0,0.0,0.0011300000000000001,0.00359,0.0032,0.0,0.0,0.0026,0.00665,0.00182,0.01583,0.0,0.0014,0.0,0.8127300000000001,0.6835100000000001,0.014830000000000001,0.0015199999999999999,0.0028899999999999998,0.00575
ZNF311,0.32845,0.03335,0.0143,0.02235,0.16175,0.0306,0.0,1.0,0.0,0.319,0.02635,0.9563,0.00255,0.0,0.4024,0.01515,0.0,0.0,0.37799999999999995,0.12405,0.11665,0.9881,0.40665,0.03075,0.5434,0.0563,0.0,0.2945,0.05925,0.0,0.017,0.3587,0.16235,0.0,0.01245,0.03905,0.7167,0.0,0.33565,0.2226,0.0256
ZNF316,0.035,0.03242,0.02168,0.00164,0.0050799999999999994,0.0,0.00123,0.005,0.0,0.0,0.04063,0.0,0.00303,0.0,0.014740000000000001,0.0,0.00351,0.00907,0.025730000000000003,0.0061600000000000005,0.0065,0.02017,0.0,0.0,0.00561,0.013919999999999998,0.0,0.0059299999999999995,0.00041,0.0,0.00255,0.015580000000000004,0.00911,0.01053,0.0,0.20059000000000002,0.03595,0.02344,0.00317,0.0,0.01402
ZNF320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
