Drug A,Drug B,Cell Line Name,Score
Dasatinib,Vorinostat,KM12,-1.5555555555555556
Dasatinib,Vorinostat,LOX IMVI,-1.7777777777777777
Dasatinib,Vorinostat,MALME-3M,4.111111111111111
Dasatinib,Vorinostat,MCF7,-10.333333333333334
Dasatinib,Vorinostat,MDA-MB-231/ATCC,-6.777777777777778
Dasatinib,Vorinostat,MDA-MB-468,-0.8888888888888888
Dasatinib,Vorinostat,NCI-H460,0.8888888888888888
Dasatinib,Vorinostat,NCI-H522,-2.888888888888889
Dasatinib,Vorinostat,OVCAR-3,6.777777777777778
Dasatinib,Vorinostat,OVCAR-4,-9.444444444444443
Dasatinib,Vorinostat,PC-3,-0.4444444444444444
Dasatinib,Vorinostat,RPMI-8226,-0.6666666666666666
Dasatinib,Vorinostat,SF-268,-0.7777777777777778
Dasatinib,Vorinostat,SF-539,-5.222222222222221
Dasatinib,Vorinostat,SK-MEL-28,-4.2222222222222205
Dasatinib,Vorinostat,SNB-75,-1.6666666666666667
Dasatinib,Vorinostat,SW-620,-1.8888888888888888
Dasatinib,Vorinostat,T-47D,3.555555555555556
Dasatinib,Vorinostat,U251,0.3333333333333333
Dasatinib,Vorinostat,UACC-257,-1.3333333333333333
Dasatinib,Vorinostat,UACC-62,1.4444444444444444
Decitabine,Azacitidine,786-0,-3.7777777777777777
Decitabine,Azacitidine,A498,-8.888888888888891
Decitabine,Azacitidine,ACHN,-4.0
Decitabine,Azacitidine,BT-549,1.2222222222222223
Decitabine,Azacitidine,CAKI-1,-7.222222222222222
Decitabine,Azacitidine,DU-145,-9.0
Decitabine,Azacitidine,HCT-15,-3.333333333333333
Decitabine,Azacitidine,HOP-92,-4.5555555555555545
Decitabine,Azacitidine,HS 578T,-0.5555555555555556
Decitabine,Azacitidine,K-562,-7.333333333333332
Decitabine,Azacitidine,KM12,-7.4444444444444455
Decitabine,Azacitidine,LOX IMVI,-4.777777777777779
Decitabine,Azacitidine,MCF7,-4.0
Decitabine,Azacitidine,MDA-MB-231/ATCC,-4.111111111111111
Decitabine,Azacitidine,MDA-MB-468,5.111111111111111
Decitabine,Azacitidine,NCI-H23,-3.555555555555556
Decitabine,Azacitidine,NCI-H522,1.2222222222222223
Decitabine,Azacitidine,OVCAR-3,-0.2222222222222222
Decitabine,Azacitidine,OVCAR-4,-3.0
Decitabine,Azacitidine,OVCAR-8,-3.2222222222222223
Decitabine,Azacitidine,RPMI-8226,2.7777777777777777
Decitabine,Azacitidine,SF-268,1.2222222222222223
Decitabine,Azacitidine,SF-295,-1.4444444444444444
Decitabine,Azacitidine,SF-539,-4.888888888888889
Decitabine,Azacitidine,SK-MEL-28,1.7777777777777777
Decitabine,Azacitidine,SK-MEL-5,1.5555555555555556
Decitabine,Azacitidine,SK-OV-3,-14.444444444444445
Decitabine,Azacitidine,SW-620,-2.333333333333333
Decitabine,Azacitidine,U251,-4.4444444444444455
Decitabine,Azacitidine,UACC-257,1.0
Decitabine,Azacitidine,UACC-62,4.5555555555555545
Decitabine,Cladribine,786-0,-3.0
Decitabine,Cladribine,A498,-6.777777777777778
Decitabine,Cladribine,ACHN,2.333333333333333
Decitabine,Cladribine,BT-549,7.4444444444444455
Decitabine,Cladribine,CAKI-1,-8.888888888888891
Decitabine,Cladribine,DU-145,3.4444444444444446
Decitabine,Cladribine,HCT-15,1.6666666666666667
Decitabine,Cladribine,HOP-92,-3.6666666666666665
Decitabine,Cladribine,HS 578T,4.4444444444444455
Decitabine,Cladribine,K-562,9.444444444444443
Decitabine,Cladribine,KM12,-0.7777777777777778
Decitabine,Cladribine,LOX IMVI,3.7777777777777777
Decitabine,Cladribine,MCF7,-0.4444444444444444
Decitabine,Cladribine,MDA-MB-231/ATCC,4.888888888888889
Decitabine,Cladribine,MDA-MB-468,5.4444444444444455
Decitabine,Cladribine,NCI-H23,10.222222222222221
Decitabine,Cladribine,NCI-H522,7.555555555555554
Decitabine,Cladribine,OVCAR-3,7.666666666666668
Decitabine,Cladribine,OVCAR-4,-1.5555555555555556
Decitabine,Cladribine,OVCAR-8,0.6666666666666666
Decitabine,Cladribine,RPMI-8226,-1.1111111111111112
Decitabine,Cladribine,SF-268,0.2222222222222222
Decitabine,Cladribine,SF-295,-4.111111111111111
Decitabine,Cladribine,SF-539,-10.333333333333334
Decitabine,Cladribine,SK-MEL-28,1.8888888888888888
Decitabine,Cladribine,SK-MEL-5,14.333333333333336
Decitabine,Cladribine,SK-OV-3,-8.555555555555555
Decitabine,Cladribine,SW-620,2.6666666666666665
Decitabine,Cladribine,U251,-4.5555555555555545
Decitabine,Cladribine,UACC-257,3.7777777777777777
Decitabine,Cladribine,UACC-62,8.444444444444445
Decitabine,Docetaxel,786-0,-6.888888888888888
Decitabine,Docetaxel,A498,-6.777777777777778
Decitabine,Docetaxel,ACHN,-1.7777777777777777
Decitabine,Docetaxel,BT-549,6.666666666666668
Decitabine,Docetaxel,CAKI-1,-2.0
Decitabine,Docetaxel,DU-145,-4.888888888888889
Decitabine,Docetaxel,HCT-15,-6.1111111111111125
Decitabine,Docetaxel,HOP-92,-11.666666666666664
Decitabine,Docetaxel,HS 578T,-5.777777777777778
Decitabine,Docetaxel,K-562,-4.333333333333333
Decitabine,Docetaxel,KM12,-13.333333333333336
Decitabine,Docetaxel,LOX IMVI,-6.666666666666668
Decitabine,Docetaxel,MCF7,-14.444444444444445
Decitabine,Docetaxel,MDA-MB-231/ATCC,-8.555555555555555
Decitabine,Docetaxel,MDA-MB-468,-1.5555555555555556
Decitabine,Docetaxel,NCI-H23,-5.4444444444444455
Decitabine,Docetaxel,NCI-H522,-1.7777777777777777
Decitabine,Docetaxel,OVCAR-4,1.1111111111111112
Decitabine,Docetaxel,OVCAR-8,-4.5555555555555545
Decitabine,Docetaxel,RPMI-8226,1.6666666666666667
Decitabine,Docetaxel,SF-268,-7.333333333333332
Decitabine,Docetaxel,SF-295,-0.7777777777777778
Decitabine,Docetaxel,SF-539,-12.111111111111107
Decitabine,Docetaxel,SK-MEL-28,-14.222222222222221
Decitabine,Docetaxel,SK-MEL-5,-8.555555555555555
Decitabine,Docetaxel,SK-OV-3,-12.222222222222221
Decitabine,Docetaxel,U251,-9.888888888888893
Decitabine,Docetaxel,UACC-257,-4.333333333333333
Decitabine,Docetaxel,UACC-62,-0.2222222222222222
Decitabine,Mitotane,786-0,-3.333333333333333
Decitabine,Mitotane,A498,-2.6666666666666665
Decitabine,Mitotane,ACHN,-5.0
Decitabine,Mitotane,BT-549,-1.0
Decitabine,Mitotane,CAKI-1,1.3333333333333333
Decitabine,Mitotane,DU-145,0.5555555555555556
Decitabine,Mitotane,HCT-15,-4.777777777777779
Decitabine,Mitotane,HOP-92,-4.111111111111111
Decitabine,Mitotane,HS 578T,-2.0
Decitabine,Mitotane,K-562,-2.1111111111111107
Decitabine,Mitotane,KM12,0.6666666666666666
Decitabine,Mitotane,LOX IMVI,-3.7777777777777777
Decitabine,Mitotane,MCF7,0.4444444444444444
Decitabine,Mitotane,MDA-MB-231/ATCC,-5.111111111111111
Decitabine,Mitotane,MDA-MB-468,-1.8888888888888888
Decitabine,Mitotane,NCI-H23,1.8888888888888888
Decitabine,Mitotane,NCI-H522,-2.888888888888889
Decitabine,Mitotane,OVCAR-3,-2.2222222222222223
Decitabine,Mitotane,OVCAR-4,1.4444444444444444
Decitabine,Mitotane,OVCAR-8,-3.6666666666666665
Decitabine,Mitotane,RPMI-8226,-3.2222222222222223
Decitabine,Mitotane,SF-268,-3.4444444444444446
Decitabine,Mitotane,SF-295,-3.4444444444444446
Decitabine,Mitotane,SF-539,-4.2222222222222205
Decitabine,Mitotane,SK-MEL-28,-6.0
Decitabine,Mitotane,SK-MEL-5,-2.6666666666666665
Decitabine,Mitotane,SK-OV-3,-6.0
Decitabine,Mitotane,SW-620,-1.1111111111111112
Decitabine,Mitotane,U251,0.4444444444444444
Decitabine,Mitotane,UACC-257,-5.777777777777778
Decitabine,Mitotane,UACC-62,-1.2222222222222223
Decitabine,Paclitaxel,786-0,-9.111111111111107
Decitabine,Paclitaxel,A498,-20.88888888888889
Decitabine,Paclitaxel,ACHN,-0.6666666666666666
Decitabine,Paclitaxel,BT-549,12.777777777777779
Decitabine,Paclitaxel,CAKI-1,-2.333333333333333
Decitabine,Paclitaxel,DU-145,11.333333333333336
Decitabine,Paclitaxel,HCT-15,0.0
Decitabine,Paclitaxel,HOP-92,-12.444444444444445
Decitabine,Paclitaxel,HS 578T,-15.777777777777779
Decitabine,Paclitaxel,K-562,-0.5555555555555556
Decitabine,Paclitaxel,KM12,-25.555555555555557
Decitabine,Paclitaxel,LOX IMVI,3.333333333333333
Decitabine,Paclitaxel,MCF7,-22.44444444444445
Decitabine,Paclitaxel,MDA-MB-231/ATCC,-6.1111111111111125
Decitabine,Paclitaxel,MDA-MB-468,-3.333333333333333
Decitabine,Paclitaxel,NCI-H23,-21.0
Decitabine,Paclitaxel,NCI-H522,12.0
Decitabine,Paclitaxel,OVCAR-3,15.0
Decitabine,Paclitaxel,OVCAR-4,-8.222222222222221
Decitabine,Paclitaxel,OVCAR-8,-10.444444444444443
Decitabine,Paclitaxel,RPMI-8226,-12.666666666666664
Decitabine,Paclitaxel,SF-268,-5.888888888888888
Decitabine,Paclitaxel,SF-295,-2.7777777777777777
Decitabine,Paclitaxel,SF-539,-35.888888888888886
Decitabine,Paclitaxel,SK-MEL-28,-1.6666666666666667
Decitabine,Paclitaxel,SK-MEL-5,-6.333333333333332
Decitabine,Paclitaxel,SK-OV-3,-25.777777777777786
Decitabine,Paclitaxel,SW-620,2.7777777777777777
Decitabine,Paclitaxel,U251,-18.666666666666668
Decitabine,Paclitaxel,UACC-257,1.6666666666666667
Decitabine,Paclitaxel,UACC-62,-8.333333333333334
Decitabine,Sirolimus,786-0,-1.3333333333333333
Decitabine,Sirolimus,A498,-0.2222222222222222
Decitabine,Sirolimus,ACHN,2.7777777777777777
Decitabine,Sirolimus,BT-549,4.888888888888889
Decitabine,Sirolimus,CAKI-1,-4.0
Decitabine,Sirolimus,DU-145,-2.0
Decitabine,Sirolimus,HCT-15,9.333333333333334
Decitabine,Sirolimus,HOP-92,-5.222222222222221
Decitabine,Sirolimus,HS 578T,-0.1111111111111111
Decitabine,Sirolimus,K-562,-1.6666666666666667
Decitabine,Sirolimus,KM12,1.1111111111111112
Decitabine,Sirolimus,LOX IMVI,-0.8888888888888888
Decitabine,Sirolimus,MCF7,1.4444444444444444
Decitabine,Sirolimus,MDA-MB-231/ATCC,0.5555555555555556
Decitabine,Sirolimus,MDA-MB-468,5.888888888888888
Decitabine,Sirolimus,NCI-H23,-1.6666666666666667
Decitabine,Sirolimus,NCI-H522,4.4444444444444455
Decitabine,Sirolimus,OVCAR-3,-0.6666666666666666
Decitabine,Sirolimus,OVCAR-4,-2.333333333333333
Decitabine,Sirolimus,OVCAR-8,-3.888888888888889
Decitabine,Sirolimus,RPMI-8226,3.2222222222222223
Decitabine,Sirolimus,SF-268,-2.0
Decitabine,Sirolimus,SF-295,-1.8888888888888888
Decitabine,Sirolimus,SF-539,0.4444444444444444
Decitabine,Sirolimus,SK-MEL-28,3.2222222222222223
Decitabine,Sirolimus,SK-MEL-5,4.666666666666667
Decitabine,Sirolimus,SK-OV-3,-3.4444444444444446
Decitabine,Sirolimus,SW-620,5.0
Decitabine,Sirolimus,U251,-2.333333333333333
Decitabine,Sirolimus,UACC-257,-8.444444444444445
Decitabine,Sirolimus,UACC-62,4.2222222222222205
Decitabine,Tretinoin,786-0,-6.0
Decitabine,Tretinoin,A498,-14.555555555555555
Decitabine,Tretinoin,ACHN,1.7777777777777777
Decitabine,Tretinoin,BT-549,-8.333333333333334
Decitabine,Tretinoin,CAKI-1,-0.6666666666666666
Decitabine,Tretinoin,DU-145,-2.888888888888889
Decitabine,Tretinoin,HCT-15,-4.0
Decitabine,Tretinoin,HOP-92,-9.111111111111107
Decitabine,Tretinoin,HS 578T,5.0
Decitabine,Tretinoin,K-562,1.8888888888888888
Decitabine,Tretinoin,KM12,1.2222222222222223
Decitabine,Tretinoin,LOX IMVI,-2.1111111111111107
Decitabine,Tretinoin,MCF7,-1.0
Decitabine,Tretinoin,MDA-MB-231/ATCC,0.8888888888888888
Decitabine,Tretinoin,MDA-MB-468,4.0
Decitabine,Tretinoin,NCI-H23,-7.555555555555554
Decitabine,Tretinoin,NCI-H522,0.0
Decitabine,Tretinoin,OVCAR-3,-1.7777777777777777
Decitabine,Tretinoin,OVCAR-4,-3.0
Decitabine,Tretinoin,OVCAR-8,-4.777777777777779
Decitabine,Tretinoin,RPMI-8226,4.0
Decitabine,Tretinoin,SF-268,-4.333333333333333
Decitabine,Tretinoin,SF-295,-3.555555555555556
Decitabine,Tretinoin,SF-539,4.2222222222222205
Decitabine,Tretinoin,SK-MEL-28,-7.0
Decitabine,Tretinoin,SK-MEL-5,-7.666666666666668
Decitabine,Tretinoin,SK-OV-3,-11.333333333333336
Decitabine,Tretinoin,SW-620,-4.111111111111111
Decitabine,Tretinoin,U251,-2.555555555555556
Decitabine,Tretinoin,UACC-257,-8.777777777777779
Decitabine,Tretinoin,UACC-62,0.4444444444444444
Docetaxel,Celecoxib,A498,6.4444444444444455
Docetaxel,Celecoxib,A549/ATCC,10.444444444444443
Docetaxel,Celecoxib,BT-549,15.444444444444445
Docetaxel,Celecoxib,DU-145,13.666666666666664
Docetaxel,Celecoxib,HCT-116,11.666666666666664
Docetaxel,Celecoxib,HS 578T,20.88888888888889
Docetaxel,Celecoxib,IGROV1,8.444444444444445
Docetaxel,Celecoxib,K-562,23.555555555555557
Docetaxel,Celecoxib,KM12,17.555555555555557
Docetaxel,Celecoxib,LOX IMVI,16.88888888888889
Docetaxel,Celecoxib,MALME-3M,-10.555555555555557
Docetaxel,Celecoxib,MDA-MB-231/ATCC,13.333333333333336
Docetaxel,Celecoxib,MDA-MB-468,18.666666666666668
Docetaxel,Celecoxib,NCI-H460,10.0
Docetaxel,Celecoxib,NCI-H522,15.444444444444445
Docetaxel,Celecoxib,OVCAR-3,19.444444444444443
Docetaxel,Celecoxib,OVCAR-4,15.222222222222221
Docetaxel,Celecoxib,OVCAR-8,8.666666666666666
Docetaxel,Celecoxib,PC-3,3.7777777777777777
Docetaxel,Celecoxib,RPMI-8226,16.0
Docetaxel,Celecoxib,SF-268,2.2222222222222223
Docetaxel,Celecoxib,SF-539,22.66666666666667
Docetaxel,Celecoxib,SK-MEL-28,14.222222222222221
Docetaxel,Celecoxib,SK-MEL-5,4.4444444444444455
Docetaxel,Celecoxib,SNB-75,19.444444444444443
Docetaxel,Celecoxib,SW-620,12.222222222222221
Docetaxel,Celecoxib,T-47D,12.333333333333336
Docetaxel,Celecoxib,UACC-257,2.2222222222222223
Docetaxel,Celecoxib,UACC-62,19.555555555555557
Docetaxel,Cladribine,A498,-2.555555555555556
Docetaxel,Cladribine,A549/ATCC,-6.4444444444444455
Docetaxel,Cladribine,BT-549,0.8888888888888888
Docetaxel,Cladribine,DU-145,-4.5555555555555545
Docetaxel,Cladribine,HCT-116,-6.777777777777778
Docetaxel,Cladribine,HS 578T,1.6666666666666667
Docetaxel,Cladribine,IGROV1,0.2222222222222222
Docetaxel,Cladribine,K-562,-5.222222222222221
Docetaxel,Cladribine,KM12,2.888888888888889
Docetaxel,Cladribine,LOX IMVI,0.6666666666666666
Docetaxel,Cladribine,MALME-3M,-7.0
Docetaxel,Cladribine,MDA-MB-231/ATCC,-3.0
Docetaxel,Cladribine,MDA-MB-468,-0.8888888888888888
Docetaxel,Cladribine,NCI-H460,-3.2222222222222223
Docetaxel,Cladribine,NCI-H522,-2.1111111111111107
Docetaxel,Cladribine,OVCAR-3,-4.0
Docetaxel,Cladribine,OVCAR-4,-4.2222222222222205
Docetaxel,Cladribine,OVCAR-8,-6.666666666666668
Docetaxel,Cladribine,PC-3,-5.5555555555555545
Docetaxel,Cladribine,RPMI-8226,-3.888888888888889
Docetaxel,Cladribine,SF-268,-10.333333333333334
Docetaxel,Cladribine,SF-539,-6.222222222222222
Docetaxel,Cladribine,SK-MEL-28,-3.888888888888889
Docetaxel,Cladribine,SK-MEL-5,-5.111111111111111
Docetaxel,Cladribine,SNB-75,0.0
Docetaxel,Cladribine,SW-620,-0.6666666666666666
Docetaxel,Cladribine,T-47D,-12.0
Docetaxel,Cladribine,UACC-257,-4.111111111111111
Docetaxel,Cladribine,UACC-62,-11.444444444444445
Docetaxel,Fulvestrant,A498,10.0
Docetaxel,Fulvestrant,A549/ATCC,7.888888888888887
Docetaxel,Fulvestrant,BT-549,0.5555555555555556
Docetaxel,Fulvestrant,DU-145,28.222222222222207
Docetaxel,Fulvestrant,HCT-116,7.333333333333332
Docetaxel,Fulvestrant,HS 578T,3.6666666666666665
Docetaxel,Fulvestrant,IGROV1,0.4444444444444444
Docetaxel,Fulvestrant,K-562,9.222222222222221
Docetaxel,Fulvestrant,KM12,19.33333333333333
Docetaxel,Fulvestrant,LOX IMVI,17.88888888888889
Docetaxel,Fulvestrant,MALME-3M,-17.555555555555557
Docetaxel,Fulvestrant,MDA-MB-231/ATCC,7.888888888888887
Docetaxel,Fulvestrant,MDA-MB-468,9.111111111111107
Docetaxel,Fulvestrant,NCI-H460,0.5555555555555556
Docetaxel,Fulvestrant,NCI-H522,21.33333333333333
Docetaxel,Fulvestrant,OVCAR-3,16.88888888888889
Docetaxel,Fulvestrant,OVCAR-4,14.888888888888893
Docetaxel,Fulvestrant,OVCAR-8,14.888888888888893
Docetaxel,Fulvestrant,PC-3,-3.2222222222222223
Docetaxel,Fulvestrant,RPMI-8226,-5.888888888888888
Docetaxel,Fulvestrant,SF-268,-6.1111111111111125
Docetaxel,Fulvestrant,SF-539,32.44444444444444
Docetaxel,Fulvestrant,SK-MEL-28,14.888888888888893
Docetaxel,Fulvestrant,SK-MEL-5,9.0
Docetaxel,Fulvestrant,SNB-75,5.0
Docetaxel,Fulvestrant,SW-620,13.777777777777779
Docetaxel,Fulvestrant,UACC-257,5.666666666666668
Docetaxel,Fulvestrant,UACC-62,3.333333333333333
Docetaxel,Nilotinib,A498,6.0
Docetaxel,Nilotinib,A549/ATCC,2.0
Docetaxel,Nilotinib,BT-549,10.777777777777779
Docetaxel,Nilotinib,DU-145,2.333333333333333
Docetaxel,Nilotinib,HCT-116,3.7777777777777777
Docetaxel,Nilotinib,HS 578T,12.555555555555555
Docetaxel,Nilotinib,IGROV1,2.6666666666666665
Docetaxel,Nilotinib,K-562,-5.666666666666668
Docetaxel,Nilotinib,KM12,18.11111111111111
Docetaxel,Nilotinib,LOX IMVI,13.777777777777779
Docetaxel,Nilotinib,MALME-3M,-19.444444444444443
Docetaxel,Nilotinib,MDA-MB-231/ATCC,-15.0
Docetaxel,Nilotinib,MDA-MB-468,8.222222222222221
Docetaxel,Nilotinib,NCI-H460,8.777777777777779
Docetaxel,Nilotinib,NCI-H522,8.888888888888891
Docetaxel,Nilotinib,OVCAR-3,21.555555555555557
Docetaxel,Nilotinib,OVCAR-4,0.2222222222222222
Docetaxel,Nilotinib,OVCAR-8,10.0
Docetaxel,Nilotinib,PC-3,-5.888888888888888
Docetaxel,Nilotinib,RPMI-8226,16.11111111111111
Docetaxel,Nilotinib,SF-268,-12.777777777777779
Docetaxel,Nilotinib,SF-539,27.11111111111111
Docetaxel,Nilotinib,SK-MEL-28,-9.444444444444443
Docetaxel,Nilotinib,SK-MEL-5,-5.666666666666668
Docetaxel,Nilotinib,SNB-75,9.444444444444443
Docetaxel,Nilotinib,SW-620,7.888888888888887
Docetaxel,Nilotinib,T-47D,6.777777777777778
Docetaxel,Nilotinib,UACC-257,2.1111111111111107
Docetaxel,Nilotinib,UACC-62,-5.888888888888888
Docetaxel,Paclitaxel,A498,2.2222222222222223
Docetaxel,Paclitaxel,A549/ATCC,5.111111111111111
Docetaxel,Paclitaxel,DU-145,9.777777777777779
Docetaxel,Paclitaxel,HCT-116,-4.111111111111111
Docetaxel,Paclitaxel,HS 578T,-2.555555555555556
Docetaxel,Paclitaxel,IGROV1,-2.888888888888889
Docetaxel,Paclitaxel,K-562,-3.888888888888889
Docetaxel,Paclitaxel,KM12,-3.0
Docetaxel,Paclitaxel,LOX IMVI,-1.1111111111111112
Docetaxel,Paclitaxel,MALME-3M,-5.777777777777778
Docetaxel,Paclitaxel,MDA-MB-468,4.0
Docetaxel,Paclitaxel,NCI-H460,1.3333333333333333
Docetaxel,Paclitaxel,NCI-H522,-3.888888888888889
Docetaxel,Paclitaxel,OVCAR-3,-10.0
Docetaxel,Paclitaxel,OVCAR-4,1.7777777777777777
Docetaxel,Paclitaxel,OVCAR-8,-4.666666666666667
Docetaxel,Paclitaxel,PC-3,2.2222222222222223
Docetaxel,Paclitaxel,SF-268,-5.666666666666668
Docetaxel,Paclitaxel,SF-539,6.0
Docetaxel,Paclitaxel,SK-MEL-28,0.3333333333333333
Docetaxel,Paclitaxel,SK-MEL-5,-1.3333333333333333
Docetaxel,Paclitaxel,SNB-75,-0.7777777777777778
Docetaxel,Paclitaxel,SW-620,-1.3333333333333333
Docetaxel,Paclitaxel,T-47D,1.7777777777777777
Docetaxel,Paclitaxel,UACC-257,4.333333333333333
Docetaxel,Paclitaxel,UACC-62,-1.5555555555555556
Docetaxel,Sirolimus,A498,6.222222222222222
Docetaxel,Sirolimus,A549/ATCC,6.4444444444444455
Docetaxel,Sirolimus,BT-549,1.0
Docetaxel,Sirolimus,DU-145,3.6666666666666665
Docetaxel,Sirolimus,HCT-116,1.5555555555555556
Docetaxel,Sirolimus,HS 578T,-3.111111111111111
Docetaxel,Sirolimus,IGROV1,-8.666666666666666
Docetaxel,Sirolimus,K-562,5.222222222222221
Docetaxel,Sirolimus,KM12,1.3333333333333333
Docetaxel,Sirolimus,LOX IMVI,-0.3333333333333333
Docetaxel,Sirolimus,MALME-3M,-9.666666666666666
Docetaxel,Sirolimus,MDA-MB-231/ATCC,4.666666666666667
Docetaxel,Sirolimus,MDA-MB-468,-0.2222222222222222
Docetaxel,Sirolimus,NCI-H460,7.777777777777778
Docetaxel,Sirolimus,NCI-H522,2.333333333333333
Docetaxel,Sirolimus,OVCAR-3,7.666666666666668
Docetaxel,Sirolimus,OVCAR-4,3.555555555555556
