src,dest
MYH9,MYL5
MYH9,MYL9
MYH9,MYLPF
MYL12A,ACTB
MYL12A,ACTG1
MYL12B,ACTB
MYL12B,ACTG1
MYL2,ACTB
MYL2,ACTG1
MYL2,MYH10
MYL2,MYH11
MYL2,MYH14
MYL2,MYH3
MYL2,MYH7B
MYL2,MYH9
MYL2,MYL12A
MYL2,MYL12B
MYL2,MYL6
MYL2,MYL6B
MYL2,MYL9
MYL5,ACTB
MYL5,ACTG1
MYL6,ACTA2
MYL6B,ACTA2
MYL6B,MYH11
MYL6B,MYL6
MYL9,ACTA2
MYL9,ACTB
MYL9,ACTG1
MYL9,MYH11
MYL9,MYL6
MYL9,MYL6B
MYLIP,LDLR
MYLK,MYL12A
MYLK,MYL12B
MYLK,MYL2
MYLK,MYL5
MYLK,MYL6
MYLK,MYL6B
MYLK,MYL9
MYLK,MYLPF
MYLK3,MYL12A
MYLK3,MYL12B
MYLK3,MYL2
MYLK3,MYL5
MYLK3,MYL6
MYLK3,MYL6B
MYLK3,MYL9
MYLK3,MYLPF
MYLPF,ACTB
MYLPF,ACTG1
MYO10,ACTB
MYO10,ACTG1
MYO1B,ACTB
MYO1B,ACTG1
MYO1C,ACTB
MYO1C,ACTG1
MYO1D,ACTB
MYO1D,ACTG1
MYO1E,ACTB
MYO1E,ACTG1
MYO1F,ACTB
MYO1F,ACTG1
MYO5A,ACTB
MYO5A,ACTG1
MYO5B,ACTB
MYO5B,ACTG1
MYO5C,ACTB
MYO5C,ACTG1
MYO6,ACTB
MYO6,ACTG1
NACA,BGLAP
NACA,LRP5
NACA,LRP6
NBL1,AMH
NBL1,BMP2
NBL1,BMP4
NBL1,BMP6
NBL1,BMP7
NBL1,BMP8A
NBL1,BMP8B
NBL1,GDF5
NBL1,GDF6
NBL1,GDF7
NBR1,GABARAP
NCALD,GUCY2D
NCBP1,NCBP2
NCBP1,UPF1
NCK1,PAK1
NCK1,PAK2
NCK1,PAK4
NCK1,PAK5
NCK1,PAK6
NCK1,WIPF1
NCK1,WIPF2
NCK1,WIPF3
NCK2,PAK1
NCK2,PAK2
NCK2,PAK4
NCK2,PAK5
NCK2,PAK6
NCK2,PTK2
NCK2,RAC1
NCK2,RAC3
NCK2,WIPF1
NCK2,WIPF2
NCK2,WIPF3
NCKAP1,BRK1
NCKAP1,CYFIP1
NCKAP1,CYFIP2
NCKAP1,WASF1
NCKAP1,WASF3
NCOA1,BCL2
NCOA1,CCND1
NCOA1,CTSD
NCOA1,EBAG9
NCOA1,KRT15
NCOA1,KRT16
NCOA1,KRT18
NCOA1,KRT19
NCOA1,KRT24
NCOA1,KRT32
NCOA1,KRT9
NCOA1,MYC
NCOA1,PGR
NCOA1,PPARD
NCOA1,RARA
NCOA1,RXRA
NCOA1,RXRB
NCOA1,RXRG
NCOA1,TFF1
NCOA1,TGFA
NCOA1,THRA
NCOA1,THRB
NCOA2,BCL2
NCOA2,CREBBP
NCOA2,CTSD
NCOA2,EBAG9
NCOA2,EP300
NCOA2,ESR1
NCOA2,ESR2
NCOA2,KAT2A
NCOA2,KRT15
NCOA2,KRT16
NCOA2,KRT18
NCOA2,KRT19
NCOA2,KRT24
NCOA2,KRT32
NCOA2,KRT9
NCOA2,NCOA1
NCOA2,NCOA3
NCOA2,PGR
NCOA2,RARA
NCOA2,RXRA
NCOA2,RXRB
NCOA2,RXRG
NCOA2,TFF1
NCOA2,TGFA
NCOA2,THRA
NCOA2,THRB
NCOA3,BCL2
NCOA3,CCND1
NCOA3,CTSD
NCOA3,EBAG9
NCOA3,FOS
NCOA3,JUN
NCOA3,KRT15
NCOA3,KRT16
NCOA3,KRT18
NCOA3,KRT19
NCOA3,KRT24
NCOA3,KRT32
NCOA3,KRT9
NCOA3,MYC
NCOA3,NCOA1
NCOA3,PGR
NCOA3,PPARD
NCOA3,RARA
NCOA3,RXRA
NCOA3,RXRB
NCOA3,RXRG
NCOA3,SP1
NCOA3,SRC
NCOA3,TFF1
NCOA3,TGFA
NCOA3,THRA
NCOA3,THRB
NCOA4,FTH1
NCOA4,FTL
NCOA4,HRAS
NCOA4,KRAS
NCOR1,RXRA
NCOR1,RXRB
NCOR1,RXRG
NCOR1,THRA
NCOR1,THRB
NCOR2,RBPJ
NCOR2,RBPJL
NCSTN,APH1B
NCSTN,NOTCH1
NCSTN,NOTCH3
NCSTN,PSEN1
NCSTN,PSEN2
NCSTN,PSENEN
NECTIN1,PARD3
NECTIN1,SRC
NECTIN2,NECTIN3
NECTIN2,PARD3
NECTIN2,SRC
NECTIN3,NECTIN1
NECTIN3,PARD3
NECTIN3,SRC
NEDD4,EGFR
NEDD4,FGFR2
NEDD4,FGFR3
NEDD4,FGFR4
NEDD4,IGF1R
NEDD4,LYN
NEDD4,PDGFRA
NEDD4,SYK
NEDD4L,EGFR
NEDD4L,FGFR2
NEDD4L,FGFR3
NEDD4L,FGFR4
NEDD4L,IGF1R
NEDD4L,PDGFRA
NEDD4L,SCNN1A
NEDD4L,SCNN1B
NEDD4L,SCNN1G
NEO1,ARHGEF12
NEO1,PTK2
NEUROD1,GCK
NEUROD1,INS
NEUROG3,NEUROD1
NEUROG3,NKX2-2
NEUROG3,PAX6
NF1,HRAS
NF1,KRAS
NF1,MRAS
NF1,RRAS
NF1,RRAS2
NF2,AMOTL1
NF2,AMOTL2
NF2,FRMD1
NF2,STK3
NFASC,CNTN1
NFATC1,ACP5
NFATC1,BORCS8-MEF2B
NFATC1,CALCR
NFATC1,CD274
NFATC1,CDK4
NFATC1,CXCL1
NFATC1,CXCL2
NFATC1,CXCL3
NFATC1,EGR2
NFATC1,EGR3
NFATC1,F2R
NFATC1,FGF2
NFATC1,GATA3
NFATC1,GATA4
NFATC1,IL12RB1
NFATC1,IL13
NFATC1,IL17D
NFATC1,IL4R
NFATC1,ITGB3
NFATC1,MEF2A
NFATC1,MEF2B
NFATC1,MEF2C
NFATC1,MEF2D
NFATC1,NPPB
NFATC1,PTGS2
NFATC1,RCAN1
NFATC1,RGS2
NFATC1,SRF
NFATC1,TBX21
NFATC1,TNF
NFATC2,BORCS8-MEF2B
NFATC2,CD274
NFATC2,CDK4
NFATC2,CXCL1
NFATC2,CXCL2
NFATC2,CXCL3
NFATC2,EGR2
NFATC2,EGR3
NFATC2,FGF2
NFATC2,GATA3
NFATC2,GATA4
NFATC2,IL12RB1
NFATC2,IL13
NFATC2,IL17D
NFATC2,IL4R
NFATC2,MEF2A
NFATC2,MEF2B
NFATC2,MEF2C
NFATC2,MEF2D
NFATC2,NPPB
NFATC2,PTGS2
NFATC2,RCAN1
NFATC2,RGS2
NFATC2,SRF
NFATC2,TBX21
NFATC2,TNF
NFATC3,BORCS8-MEF2B
NFATC3,CD274
NFATC3,CDK4
NFATC3,CXCL1
NFATC3,CXCL2
NFATC3,CXCL3
NFATC3,EGR2
NFATC3,EGR3
NFATC3,FGF2
NFATC3,GATA3
NFATC3,GATA4
NFATC3,IL12RB1
NFATC3,IL13
NFATC3,IL17D
NFATC3,IL4R
NFATC3,MEF2A
NFATC3,MEF2B
NFATC3,MEF2C
NFATC3,MEF2D
NFATC3,NPPB
NFATC3,PTGS2
NFATC3,RCAN1
NFATC3,RGS2
NFATC3,SRF
NFATC3,TBX21
NFATC3,TNF
NFATC4,BORCS8-MEF2B
NFATC4,CXCL1
NFATC4,CXCL2
NFATC4,CXCL3
NFATC4,EGR2
NFATC4,EGR3
NFATC4,FGF2
NFATC4,GATA4
NFATC4,IL17D
NFATC4,MEF2A
NFATC4,MEF2B
NFATC4,MEF2C
NFATC4,MEF2D
NFATC4,NPPB
NFATC4,PTGS2
NFATC4,RCAN1
NFATC4,RGS2
NFATC4,SRF
NFATC4,TNF
NFE2L2,ASS1
NFE2L2,DDIT3
NFE2L2,DUSP1
NFE2L2,GSTA4
NFE2L2,GSTM1
NFE2L2,GSTM4
NFE2L2,GSTM5
NFE2L2,GSTO1
NFE2L2,GSTO2
NFE2L2,GSTP1
NFE2L2,HMOX1
NFE2L2,MGST3
NFE2L2,NOS3
NFE2L2,NPPC
NFE2L2,NQO1
NFE2L2,PLAT
NFE2L2,SQSTM1
NFE2L2,THBD
NFE2L2,TXN
NFE2L2,TXN2
NFE2L2,TXNRD1
NFE2L2,TXNRD2
NFE2L2,TXNRD3
NFKB1,AMH
NFKB1,BCL2
NFKB1,BCL2L1
NFKB1,BCL3
NFKB1,BIRC2
NFKB1,BIRC5
NFKB1,BIRC7
NFKB1,CAMP
NFKB1,CCL22
NFKB1,CCL5
NFKB1,CCND1
NFKB1,CD274
NFKB1,CD40
NFKB1,CD44
NFKB1,CD58
NFKB1,CDK4
NFKB1,CEBPB
NFKB1,CEBPG
NFKB1,CFLAR
NFKB1,CTSL
NFKB1,CXCL1
NFKB1,CXCL2
NFKB1,CXCL3
NFKB1,EDN1
NFKB1,ENTPD3
NFKB1,ENTPD8
NFKB1,F3
NFKB1,FCER2
NFKB1,FGF2
NFKB1,FOS
NFKB1,GADD45A
NFKB1,GADD45B
NFKB1,GADD45G
NFKB1,GATA3
NFKB1,HIF1A
NFKB1,ICAM1
NFKB1,IL12A
NFKB1,IL12B
NFKB1,IL12RB1
NFKB1,IL13
NFKB1,IL15
NFKB1,IL15RA
NFKB1,IL4R
NFKB1,JUN
NFKB1,LTA
NFKB1,MMP2
NFKB1,MYB
NFKB1,NFATC1
NFKB1,NFKB2
NFKB1,NFKBIA
NFKB1,NFKBIB
NFKB1,NOS3
NFKB1,PDGFA
NFKB1,PDGFB
NFKB1,PLAU
NFKB1,PPP2CA
NFKB1,PPP2CB
NFKB1,PPP2R1A
NFKB1,PPP2R2A
NFKB1,PPP2R2C
NFKB1,PPP2R2D
NFKB1,PTGS2
NFKB1,PTPN13
NFKB1,RELA
NFKB1,SERPINE1
NFKB1,SOCS3
NFKB1,TBX21
NFKB1,THBD
NFKB1,TNF
NFKB1,TNFAIP3
NFKB1,TRAF1
NFKB1,TRAF2
NFKB1,TRAF3
NFKB1,TRAF4
NFKB1,TRAF5
NFKB1,TRAF6
NFKB1,VEGFA
NFKB1,VEGFB
NFKB1,VEGFC
NFKB2,BCL2
NFKB2,BCL2L1
NFKB2,BIRC2
NFKB2,BIRC7
NFKB2,CCND1
NFKB2,CD40
NFKB2,CD44
NFKB2,CD58
NFKB2,CXCL12
NFKB2,ENTPD3
NFKB2,ENTPD8
NFKB2,FCER2
NFKB2,ICAM1
NFKB2,IL15
NFKB2,IL15RA
NFKB2,LTA
NFKB2,NFATC1
NFKB2,PTGS2
NFKB2,RELB
NFKB2,TNFAIP3
NFKB2,TRAF1
NFKB2,TRAF2
NFKB2,TRAF3
NFKB2,TRAF4
NFKB2,TRAF5
NFKB2,TRAF6
NFKBIA,NFKB1
NFKBIA,NFKB2
NFKBIA,RELA
NFKBIB,NFKB1
NFKBIB,RELA
NFKBIZ,NFKB1
NFKBIZ,RELA
NFS1,MOCS3
NFS1,MPST
NFS1,TST
NFYA,CD74
NFYA,HLA-DPA1
NFYB,CD74
NFYB,HLA-DPA1
NGEF,CDC42
NGEF,RAC1
NGEF,RAC3
NGEF,RHOA
NGF,CSF1R
NGF,EGFR
NGF,EPHA2
NGF,ERBB2
NGF,ERBB3
NGF,ERBB4
NGF,FGFR1
NGF,FGFR2
NGF,FGFR3
NGF,FGFR4
NGF,FLT1
NGF,FLT3
NGF,FLT4
NGF,IGF1R
NGF,INSR
NGF,KDR
NGF,KIT
NGF,MET
NGF,NGFR
NGF,NTRK1
NGF,NTRK2
NGF,PDGFRA
NGF,TEK
NGFR,ARHGDIA
NGFR,ARHGDIB
NGFR,ARHGDIG
NGFR,CDC42
NGFR,CRK
NGFR,CRKL
NGFR,FADD
NGFR,GRB2
NGFR,IRAK2
NGFR,IRAK3
NGFR,IRAK4
NGFR,IRS1
NGFR,PIK3CA
NGFR,PIK3CD
NGFR,PIK3R1
NGFR,PIK3R2
NGFR,PIK3R3
NGFR,PLCB1
NGFR,PLCB2
NGFR,PLCB3
NGFR,PLCB4
NGFR,PRDM4
NGFR,RAC1
NGFR,RHOA
NGFR,RIPK2
NGFR,SHC2
NGFR,SHC4
NGFR,SORT1
NGFR,TRAF6
NGFR,ZNF274
NKD1,DVL1
NKD1,DVL3
NKD2,DVL1
NKD2,DVL3
NKX2-2,GCK
NKX2-2,INS
NKX2-2,NKX6-1
NLK,FOXO1
NLK,FOXO3
NLK,LEF1
NLK,TCF7
NLK,TCF7L1
NLK,TCF7L2
NLRC4,PYCARD
NLRP6,PYCARD
NLRX1,MAVS
NMB,NMBR
NMU,NMUR1
NOD1,ATG16L1
NOD1,NFKB1
NOD1,RELA
NOD1,RIPK2
NOD2,ATG12
NOD2,ATG16L1
NOD2,ATG5
NOD2,MAVS
NOD2,RIPK2
NODAL,ACVR1B
NODAL,ACVR1C
NODAL,ACVR2A
NODAL,ACVR2B
NOG,AMH
NOG,BMP2
NOG,BMP4
NOG,BMP6
NOG,BMP7
NOG,BMP8A
NOG,BMP8B
NOG,GDF5
NOG,GDF6
NOG,GDF7
NOS1,NOS1AP
NOS1AP,RASD1
NOS3,CALM1
NOS3,CALM2
NOS3,CALM3
NOS3,CALML3
NOS3,CAV1
NOS3,CAV2
NOS3,CAV3
NOS3,HSP90B1
NOS3,MAPK11
NOS3,MAPK12
NOS3,MAPK13
NOS3,MAPK14
NOS3,MAPK8
NOS3,MAPK9
NOTCH1,DTX1
NOTCH1,DTX3
NOTCH1,DTX3L
NOTCH1,DTX4
NOTCH1,ERBB2
NOTCH1,FLT4
NOTCH1,HES1
NOTCH1,HES2
NOTCH1,HES4
NOTCH1,HES5
NOTCH1,HES6
NOTCH1,HES7
NOTCH1,HEY1
NOTCH1,HEY2
NOTCH1,HEYL
NOTCH1,MAML1
NOTCH1,MAML2
NOTCH1,NOTCH3
NOTCH1,RBPJ
NOTCH1,RBPJL
NOTCH3,CCND1
NOTCH3,DTX1
NOTCH3,DTX3
NOTCH3,DTX3L
NOTCH3,DTX4
NOTCH3,ERBB2
NOTCH3,FLT4
NOTCH3,HES1
NOTCH3,HES2
NOTCH3,HES4
NOTCH3,HES5
NOTCH3,HES6
NOTCH3,HES7
NOTCH3,HEY1
NOTCH3,HEY2
NOTCH3,HEYL
NOTCH3,MAML1
NOTCH3,MAML2
NOTCH3,NFKB1
NOTCH3,RBPJ
NOTCH3,RBPJL
NOTCH3,RELA
NOTUM,WNT1
NOTUM,WNT10A
NOTUM,WNT10B
NOTUM,WNT11
NOTUM,WNT16
NOTUM,WNT2
NOTUM,WNT2B
NOTUM,WNT3
NOTUM,WNT3A
NOTUM,WNT4
NOTUM,WNT5A
NOTUM,WNT6
NOTUM,WNT7A
NOTUM,WNT7B
NOTUM,WNT9A
NOTUM,WNT9B
NPAS2,BHLHE40
NPAS2,BHLHE41
NPAS2,CLOCK
NPAS2,CRY1
NPAS2,CRY2
NPAS2,NR1D1
NPAS2,PER1
NPAS2,PER2
NPAS2,PER3
NPAS2,RORA
NPAS2,RORB
NPB,NPBWR1
NPB,NPBWR2
NPC1,OSBPL5
NPLOC4,UFD1
NPLOC4,VCP
NPNT,FRAS1
NPNT,ITGB1
NPPB,NPR1
NPPC,NPR2
NPR1,GNAS
NPRL2,RRAGA
NPRL3,RRAGA
NPY,ADRB2
NPY,CHRM1
NPY,DRD2
NPY,FFAR2
NPY,GABBR1
NPY,GABBR2
NPY,GHSR
NPY,GPR83
NPY,HCAR1
NPY,HTR1A
NPY,HTR1B
NPY,HTR1E
NPY,HTR1F
NPY,NPY1R
NPY,NPY2R
NPY,NPY4R
NPY,NPY5R
NPY,OXTR
NPY,SSTR2
NPY,SSTR5
NPY1R,GNAI1
NPY1R,GNAI2
NPY1R,GNAI3
NR1D1,ARNTL
NR1H2,SREBF1
NR1H3,CCND1
NR1H3,CDK4
NR1H3,MYC
NR1H3,RXRA
NR1H3,SREBF1
NR3C2,ATP1A1
NR3C2,ATP1A3
NR3C2,ATP1B1
NR3C2,ATP1B2
NR3C2,ATP1B3
NR3C2,FXYD2
NR3C2,FXYD4
NR3C2,KRAS
NR3C2,SCNN1A
NR3C2,SCNN1B
NR3C2,SCNN1G
NR3C2,SGK1
NR4A1,BCL2
NR4A1,CYP17A1
NR4A1,POMC
NR4A1,RXRA
NR5A1,CYP17A1
NRG1,EGFR
NRG1,ERBB2
NRG1,ERBB3
NRG1,ERBB4
NRG2,EGFR
NRG2,ERBB2
NRG2,ERBB3
NRG2,ERBB4
NRG3,ERBB4
NRXN1,NLGN1
NRXN2,NLGN1
NRXN3,NLGN1
NSMAF,SMPD2
NTF3,CSF1R
NTF3,EGFR
NTF3,EPHA2
NTF3,ERBB2
NTF3,ERBB3
NTF3,ERBB4
NTF3,FGFR1
NTF3,FGFR2
NTF3,FGFR3
NTF3,FGFR4
NTF3,FLT1
NTF3,FLT3
NTF3,FLT4
NTF3,IGF1R
NTF3,INSR
NTF3,KDR
NTF3,KIT
NTF3,MET
NTF3,NGFR
NTF3,NTRK1
NTF3,NTRK2
NTF3,NTRK3
NTF3,PDGFRA
NTF3,TEK
NTF4,CSF1R
NTF4,EGFR
NTF4,EPHA2
NTF4,ERBB2
NTF4,ERBB3
NTF4,ERBB4
NTF4,FGFR1
NTF4,FGFR2
NTF4,FGFR3
NTF4,FGFR4
NTF4,FLT1
NTF4,FLT3
NTF4,FLT4
NTF4,IGF1R
NTF4,INSR
NTF4,KDR
NTF4,KIT
NTF4,MET
NTF4,NGFR
NTF4,NTRK1
NTF4,NTRK2
NTF4,PDGFRA
NTF4,TEK
NTN1,DCC
NTN1,UNC5A
NTN1,UNC5B
NTN1,UNC5C
NTN1,UNC5D
NTNG1,LRRC4C
NTNG2,LRRC4
NTRK1,ABL1
NTRK1,FRS2
NTRK1,GRB2
NTRK1,HRAS
NTRK1,IRS1
NTRK1,KIDINS220
NTRK1,KRAS
NTRK1,MATK
NTRK1,PIK3CA
NTRK1,PIK3CD
NTRK1,PIK3R1
NTRK1,PIK3R2
NTRK1,PIK3R3
NTRK1,PLCG1
NTRK1,PLCG2
NTRK1,SH2B1
NTRK1,SH2B2
NTRK1,SH2B3
NTRK1,SHC2
NTRK1,SHC4
NTRK2,ABL1
NTRK2,GRB2
NTRK2,IRS1
NTRK2,MATK
NTRK2,PLCG1
NTRK2,PLCG2
NTRK2,SH2B1
NTRK2,SH2B2
NTRK2,SH2B3
NTRK2,SHC2
NTRK2,SHC4
NTRK3,ABL1
NTRK3,GRB2
NTRK3,HRAS
NTRK3,IRS1
NTRK3,KRAS
NTRK3,MATK
NTRK3,PLCG1
NTRK3,PLCG2
NTRK3,SH2B1
NTRK3,SH2B2
NTRK3,SH2B3
NTRK3,SHC2
NTRK3,SHC4
NTSR1,GNA11
NTSR1,GNA14
NTSR1,GNA15
NTSR1,GNAQ
NUDT21,CPSF6
NUDT21,CPSF7
NUMB,NOTCH1
NUMB,NOTCH3
NUMBL,NOTCH1
NUMBL,NOTCH3
NUP155,NUP35
NUP214,NUP88
NUP62,NUP54
NUP62,NUP58
NUP93,NUP188
NUP98,RAE1
NXF1,ALYREF
NXF1,NXT1
NXF1,THOC5
NXF1,UPF3A
OCLN,PARD3
OCLN,TJP1
ONECUT1,HNF1B
ONECUT1,NEUROG3
ONECUT1,PDX1
OPRD1,GNAI1
OPRD1,GNAI2
OPRD1,GNAI3
OPTN,GABARAP
OR10G7,GNAL
OR10G7,GNB1
OR10G7,GNG13
OR10G7,GNG7
OR2L13,GNAL
OR2L13,GNB1
OR2L13,GNG13
OR2L13,GNG7
OR2V2,GNAL
OR2V2,GNB1
OR2V2,GNG13
OR2V2,GNG7
OR2Z1,GNAL
OR2Z1,GNB1
OR2Z1,GNG13
OR2Z1,GNG7
OR3A3,GNAL
OR3A3,GNB1
OR3A3,GNG13
OR3A3,GNG7
OR4D5,GNAL
OR4D5,GNB1
OR4D5,GNG13
OR4D5,GNG7
OR51F1,GNAL
OR51F1,GNB1
OR51F1,GNG13
OR51F1,GNG7
OR5I1,GNAL
OR5I1,GNB1
OR5I1,GNG13
OR5I1,GNG7
OR6B2,GNAL
OR6B2,GNB1
OR6B2,GNG13
OR6B2,GNG7
OR6B3,GNAL
OR6B3,GNB1
OR6B3,GNG13
OR6B3,GNG7
OR6K6,GNAL
OR6K6,GNB1
OR6K6,GNG13
OR6K6,GNG7
OR8B8,GNAL
OR8B8,GNB1
OR8B8,GNG13
OR8B8,GNG7
ORC1,MCM2
ORC1,MCM3
ORC1,MCM4
ORC1,MCM5
ORC1,MCM6
ORC1,MCM7
ORC1,ORC2
ORC1,ORC4
ORC1,ORC5
ORC2,MCM2
ORC2,MCM3
ORC2,MCM4
ORC2,MCM5
ORC2,MCM6
ORC2,MCM7
ORC2,ORC4
ORC2,ORC5
ORC3,MCM2
ORC3,MCM3
ORC3,MCM4
ORC3,MCM5
ORC3,MCM6
ORC3,MCM7
ORC3,ORC1
ORC3,ORC2
ORC3,ORC4
ORC3,ORC5
ORC4,MCM2
ORC4,MCM3
ORC4,MCM4
ORC4,MCM5
ORC4,MCM6
ORC4,MCM7
ORC4,ORC5
ORC5,MCM2
ORC5,MCM3
ORC5,MCM4
ORC5,MCM5
ORC5,MCM6
ORC5,MCM7
ORC6,MCM2
ORC6,MCM3
ORC6,MCM4
ORC6,MCM5
ORC6,MCM6
ORC6,MCM7
ORC6,ORC1
ORC6,ORC2
ORC6,ORC3
ORC6,ORC4
ORC6,ORC5
OSCAR,FCGR2A
OSCAR,LILRA4
OSCAR,LILRA6
OSCAR,SYK
OSM,CNTFR
OSM,EGFR
OSM,EPOR
OSM,GHR
OSM,IFNAR1
OSM,IFNAR2
OSM,IFNGR1
OSM,IFNGR2
OSM,IFNLR1
OSM,IL10RA
OSM,IL10RB
OSM,IL11RA
OSM,IL12RB1
OSM,IL15RA
OSM,IL20RA
OSM,IL20RB
OSM,IL22RA1
OSM,IL27RA
OSM,IL2RB
OSM,IL4R
OSM,IL6R
OSM,IL6ST
OSM,JAK1
OSM,JAK2
OSM,JAK3
OSM,LEPR
OSM,LIFR
OSM,OSMR
OSM,PDGFRA
OSMR,JAK1
OSMR,JAK2
OSMR,JAK3
OSMR,TYK2
OXT,ADRB2
OXT,CHRM1
OXT,DRD2
OXT,FFAR2
OXT,GABBR1
OXT,GABBR2
OXT,GHSR
OXT,HCAR1
OXT,HTR1A
OXT,HTR1B
OXT,HTR1E
OXT,HTR1F
OXT,NPY1R
OXT,OXTR
OXT,SSTR2
OXT,SSTR5
OXTR,CACNA1C
OXTR,CACNA1D
OXTR,CACNA2D1
OXTR,CACNA2D2
OXTR,CACNA2D3
OXTR,CACNA2D4
OXTR,CACNB1
OXTR,CACNB2
OXTR,CACNB3
OXTR,CACNB4
OXTR,CACNG1
OXTR,CACNG2
OXTR,CACNG3
OXTR,CACNG4
OXTR,CACNG6
OXTR,CACNG7
OXTR,GNA11
OXTR,GNA14
OXTR,GNA15
OXTR,GNAI1
OXTR,GNAI2
OXTR,GNAI3
OXTR,GNAO1
OXTR,GNAQ
OXTR,GNAS
OXTR,RHOA
P2RY1,GNAQ
P2RY1,GNAS
P2RY2,GNAQ
PABPC1,BTG1
PABPC1,BTG2
PABPC1,BTG3
PABPC1,BTG4
PABPC1,CNOT7
PABPC1,CNOT8
PABPC1,PAIP1
PABPC1,PAN3
PABPC1,TOB1
PABPC1,TOB2
PABPC1L,BTG1
PABPC1L,BTG2
PABPC1L,BTG3
PABPC1L,BTG4
PABPC1L,CNOT7
PABPC1L,CNOT8
PABPC1L,PAIP1
PABPC1L,PAN3
PABPC1L,TOB1
PABPC1L,TOB2
PABPC3,BTG1
PABPC3,BTG2
PABPC3,BTG3
PABPC3,BTG4
PABPC3,CNOT7
PABPC3,CNOT8
PABPC3,PAIP1
PABPC3,PAN3
PABPC3,TOB1
PABPC3,TOB2
PABPC4,BTG1
PABPC4,BTG2
PABPC4,BTG3
PABPC4,BTG4
PABPC4,CNOT7
PABPC4,CNOT8
PABPC4,PAIP1
PABPC4,PAN3
PABPC4,TOB1
PABPC4,TOB2
PAIP1,EIF4A1
PAIP1,EIF4A2
PAK1,ARHGEF7
PAK1,FLNB
PAK1,FLNC
PAK1,LIMK1
PAK1,LIMK2
PAK1,MAP2K1
PAK1,MAP2K2
PAK1,MAP2K4
PAK1,MAP2K7
PAK1,MAP3K14
PAK1,MAP3K3
PAK1,MYLK
PAK1,MYLK3
PAK1,NCK2
PAK1,PAK2
PAK1,PAK5
PAK1,PAK6
PAK1,RAC1
PAK1,RAC3
PAK1,RAF1
PAK1,TEAD1
PAK1,TEAD2
PAK1,TEAD3
PAK1,TEAD4
PAK1,TIAM1
PAK2,ARHGEF7
PAK2,LIMK1
PAK2,LIMK2
PAK2,MAP2K1
PAK2,MAP2K4
PAK2,MAP2K7
PAK2,MAP3K3
PAK2,MYLK
PAK2,MYLK3
PAK2,NCK2
PAK2,PAK5
PAK2,PAK6
PAK2,RAC1
PAK2,RAC3
PAK2,RAF1
PAK4,ARHGEF7
PAK4,LIMK1
PAK4,LIMK2
PAK4,MAP2K1
PAK4,MAP2K4
PAK4,MAP2K7
PAK4,MYLK
PAK4,MYLK3
PAK4,NCK2
PAK4,PAK1
PAK4,PAK2
PAK4,PAK5
PAK4,PAK6
PAK4,RAC1
PAK4,RAC3
PAK4,RAF1
PAK5,ARHGEF7
PAK5,LIMK1
PAK5,LIMK2
PAK5,MAP2K1
PAK5,MAP2K4
PAK5,MAP2K7
PAK5,MYLK
PAK5,MYLK3
PAK5,NCK2
PAK5,RAC1
PAK5,RAC3
PAK5,RAF1
PAK6,ARHGEF7
PAK6,LIMK1
PAK6,LIMK2
PAK6,MAP2K1
PAK6,MAP2K4
PAK6,MAP2K7
PAK6,MYLK
PAK6,MYLK3
PAK6,NCK2
PAK6,PAK5
PAK6,RAC1
PAK6,RAC3
PAK6,RAF1
PALB2,BRCA2
PALB2,RAD51C
PAN2,PAN3
PARD3,CDC42
PARD3,GSK3B
PARD3,MAGI1
PARD3,PARD6A
PARD3,PARD6B
PARD3,PARD6G
PARD3,PATJ
PARD3,PRKCZ
PARD3,PTEN
PARD3,TIAM1
PARD6A,CDC42
PARD6A,GSK3B
PARD6A,MAGI1
PARD6A,MPP5
PARD6A,PARD3
PARD6A,PARD6B
PARD6A,PARD6G
PARD6A,PRKCI
PARD6A,PRKCZ
PARD6A,PTEN
PARD6B,CDC42
PARD6B,GSK3B
PARD6B,MAGI1
PARD6B,MPP5
PARD6B,PRKCI
PARD6B,PRKCZ
PARD6B,PTEN
PARD6G,CDC42
PARD6G,GSK3B
PARD6G,MAGI1
PARD6G,MPP5
PARD6G,PARD6B
PARD6G,PRKCI
PARD6G,PRKCZ
PARD6G,PTEN
PARVA,ACTB
PARVA,ACTG1
PARVA,ILK
PARVA,ITGA1
PARVA,ITGA11
PARVA,ITGA2
PARVA,ITGA3
PARVA,ITGA4
PARVA,ITGA5
PARVA,ITGA6
PARVA,ITGA7
PARVA,ITGA9
PARVA,ITGAV
PARVA,ITGB1
PARVA,ITGB3
PARVA,ITGB4
PARVA,ITGB5
PARVA,ITGB8
PARVB,ACTB
PARVB,ACTG1
PARVB,ILK
PARVB,ITGA1
PARVB,ITGA11
PARVB,ITGA2
PARVB,ITGA3
PARVB,ITGA4
PARVB,ITGA5
PARVB,ITGA6
PARVB,ITGA7
PARVB,ITGA9
PARVB,ITGAV
PARVB,ITGB1
PARVB,ITGB3
PARVB,ITGB4
PARVB,ITGB5
PARVB,ITGB8
PARVG,ACTB
PARVG,ACTG1
PARVG,ILK
PARVG,ITGA1
PARVG,ITGA11
PARVG,ITGA2
PARVG,ITGA3
PARVG,ITGA4
PARVG,ITGA5
PARVG,ITGA6
PARVG,ITGA7
PARVG,ITGA9
PARVG,ITGAV
PARVG,ITGB1
PARVG,ITGB3
