src,src_name,dest,dest_name,weight
78,AKT1S1,2665,ULK1,0.11420918256044388
78,AKT1S1,2666,ULK2,0.12415842494616906
79,AKT2,44,ADCY1,0.24237251871575913
79,AKT2,45,ADCY2,0.13984195236116648
79,AKT2,46,ADCY3,0.11645637328426044
79,AKT2,47,ADCY4,0.09041471810390551
79,AKT2,48,ADCY5,0.17480064183473587
79,AKT2,49,ADCY6,0.1649303479741017
79,AKT2,50,ADCY7,0.14567947015166283
79,AKT2,51,ADCY8,0.2421202485760053
79,AKT2,52,ADCY9,0.10926319829498728
79,AKT2,78,AKT1S1,0.21596521884202957
79,AKT2,174,ATF2,0.13076272079100212
79,AKT2,175,ATF4,0.19331554773574075
79,AKT2,177,ATF6B,0.3889940318961938
79,AKT2,235,BAD,0.18803193125252923
79,AKT2,245,BCL2,0.2438435785782834
79,AKT2,246,BCL2L1,0.1737001115689054
79,AKT2,263,BIRC2,0.20128142569834986
79,AKT2,264,BIRC5,0.16604042177399
79,AKT2,284,BRCA1,0.1833897183338801
79,AKT2,360,CASP9,0.15757813801368079
79,AKT2,430,CDKN1A,0.17004888908316693
79,AKT2,431,CDKN1B,0.28655994310975075
79,AKT2,471,CHUK,0.13008333990971246
79,AKT2,535,CREB1,0.1647211086625854
79,AKT2,536,CREB3,0.1653162306174636
79,AKT2,537,CREB3L1,0.10650411744912465
79,AKT2,538,CREB3L2,0.08770221549396713
79,AKT2,539,CREB3L3,0.1648825005007287
79,AKT2,540,CREB3L4,0.2436486817896366
79,AKT2,541,CREB5,0.16500124086936316
79,AKT2,893,FOXO1,0.24147514750560126
79,AKT2,894,FOXO3,0.22547797610362372
79,AKT2,1039,GSK3A,0.21091832717259726
